time_s,J1,J2,J3,J4,J5,J6
2.216666666666667,2.8024464,-0.04827672,-0.32372382,-9.1164454e-12,-1.2953491,-2.034492
2.220833333333333,2.8024373,-0.048759215,-0.32127145,-1.05546735e-11,-1.2982839,-2.0344818
2.225,2.8024273,-0.04924591,-0.31877896,-1.2213206e-11,-1.3012631,-2.0344703
2.2291666666666665,2.802416,-0.049733736,-0.31627092,-1.4187327e-11,-1.3042591,-2.0344565
2.2333333333333334,2.8024023,-0.050219584,-0.31377202,-1.6572237e-11,-1.3072437,-2.03444
2.2375,2.8023858,-0.050700385,-0.31130683,-1.9463327e-11,-1.3101897,-2.0344198
2.2416666666666667,2.8023658,-0.05117298,-0.30890045,-2.2955467e-11,-1.3130689,-2.0343957
2.245833333333333,2.8023415,-0.051634293,-0.30657732,-2.7144016e-11,-1.3158532,-2.0343661
2.25,2.8023126,-0.052081224,-0.30436233,-3.212418e-11,-1.3185152,-2.034331
2.2541666666666664,2.802278,-0.0525635,-0.30197063,-3.811676e-11,-1.3213891,-2.0342894
2.2583333333333333,2.8022366,-0.053028617,-0.29962766,-4.414579e-11,-1.3241972,-2.0342472
2.2625,2.8021948,-0.053480756,-0.2973351,-5.0491663e-11,-1.326942,-2.0342028
2.2666666666666666,2.802151,-0.05392412,-0.29509455,-5.7434835e-11,-1.329626,-2.0341542
2.2708333333333335,2.8021028,-0.05436282,-0.29290792,-6.5254566e-11,-1.3322512,-2.0340996
2.275,2.8020487,-0.054801036,-0.29077697,-7.423127e-11,-1.3348204,-2.0340369
2.279166666666667,2.8019865,-0.05524295,-0.28870332,-8.4644985e-11,-1.3373358,-2.033964
2.283333333333333,2.8019142,-0.05569274,-0.28668872,-9.6776503e-11,-1.3398004,-2.0338788
2.2875,2.8018298,-0.056154527,-0.28473502,-1.1090451e-10,-1.3422158,-2.0337794
2.2916666666666665,2.8017313,-0.056632593,-0.28284332,-1.2731985e-10,-1.3445855,-2.0336642
2.2958333333333334,2.8016171,-0.057133727,-0.28098977,-1.4662532e-10,-1.3469403,-2.033528
2.3,2.8014824,-0.05765527,-0.27916926,-1.686632e-10,-1.3492823,-2.0333729
2.3041666666666667,2.8013287,-0.058190394,-0.27739388,-1.9289452e-10,-1.3515929,-2.0332026
2.308333333333333,2.8011596,-0.058732357,-0.27567542,-2.18784e-10,-1.3538532,-2.0330203
2.3125,2.800979,-0.059274405,-0.27402565,-2.4579674e-10,-1.3560451,-2.0328298
2.3166666666666664,2.8007903,-0.05980971,-0.27245656,-2.7339322e-10,-1.3581494,-2.0326355
2.3208333333333333,2.8005977,-0.06033152,-0.27098,-3.0103847e-10,-1.360148,-2.0324402
2.325,2.8004045,-0.06083306,-0.26960784,-3.2819603e-10,-1.3620217,-2.032249
2.3291666666666666,2.8002145,-0.06130759,-0.26835182,-3.5433095e-10,-1.3637522,-2.032064
2.3333333333333335,2.8000317,-0.061863642,-0.26692152,-3.8529352e-10,-1.3657385,-2.0318453
2.3375,2.7998145,-0.062464777,-0.265345,-4.188208e-10,-1.3679161,-2.0316093
2.341666666666667,2.7995808,-0.062933624,-0.26423818,-4.4692228e-10,-1.3694918,-2.0314116
2.345833333333333,2.7993848,-0.06346613,-0.26332593,-4.829176e-10,-1.3709364,-2.0311568
2.35,2.7991323,-0.06425814,-0.2623332,-5.401206e-10,-1.3727212,-2.0307484
2.3541666666666665,2.7987273,-0.06529782,-0.2612012,-6.165379e-10,-1.374893,-2.0302
2.3583333333333334,2.798184,-0.06605484,-0.26037034,-6.721222e-10,-1.3764809,-2.0298016
2.3625,2.797789,-0.06688457,-0.25945356,-7.3308054e-10,-1.3782274,-2.0293653
2.3666666666666667,2.797357,-0.067785665,-0.25848192,-7.9957263e-10,-1.3801,-2.0288901
2.370833333333333,2.7968857,-0.068756886,-0.25748622,-8.717683e-10,-1.382067,-2.028373
2.375,2.7963731,-0.06979705,-0.25649744,-9.498389e-10,-1.3840959,-2.027813
2.3791666666666664,2.795818,-0.07090477,-0.2555466,-1.0339418e-09,-1.3861544,-2.027208
2.3833333333333333,2.7952185,-0.07207885,-0.25466454,-1.1242481e-09,-1.3882107,-2.0265567
2.3875,2.7945728,-0.07331801,-0.2538823,-1.2209244e-09,-1.3902318,-2.025857
2.3916666666666666,2.7938788,-0.074621096,-0.25323063,-1.3241431e-09,-1.3921866,-2.0251074
2.3958333333333335,2.7931354,-0.07599725,-0.25273314,-1.4348805e-09,-1.3940605,-2.0242996
2.4,2.7923348,-0.07751591,-0.2523487,-1.5585826e-09,-1.3959635,-2.0233955
2.404166666666667,2.7914388,-0.07916232,-0.25205818,-1.6938496e-09,-1.3979005,-2.0224056
2.408333333333333,2.7904575,-0.080903046,-0.25185266,-1.8378018e-09,-1.3998467,-2.0213509
2.4125,2.7894118,-0.0827043,-0.25172323,-1.9875335e-09,-1.4017773,-2.0202527
2.4166666666666665,2.7883224,-0.0845326,-0.25166082,-2.1401643e-09,-1.403668,-2.0191314
2.4208333333333334,2.787211,-0.086354405,-0.2516566,-2.292806e-09,-1.4054941,-2.0180087
2.425,2.7860982,-0.088136226,-0.2517015,-2.442578e-09,-1.407231,-2.0169058
2.4291666666666667,2.7850044,-0.08984431,-0.25178662,-2.586575e-09,-1.4088538,-2.0158436
2.433333333333333,2.7839513,-0.09144517,-0.25190297,-2.7219165e-09,-1.4103384,-2.0148432
2.4375,2.7829592,-0.09349489,-0.2520982,-2.895523e-09,-1.412193,-2.0135598
2.4416666666666664,2.7816868,-0.09547064,-0.25235996,-3.0629246e-09,-1.4139069,-2.0123274
2.4458333333333333,2.780465,-0.09721859,-0.25274834,-3.2123255e-09,-1.4152666,-2.0112257
2.45,2.779372,-0.09910401,-0.25337267,-3.3760423e-09,-1.4165276,-2.0100048
2.4541666666666666,2.7781608,-0.10149233,-0.2543427,-3.5864063e-09,-1.417946,-2.0084147
2.4583333333333335,2.776584,-0.10461159,-0.25570735,-3.8635153e-09,-1.4197005,-2.0063
2.4625,2.7744865,-0.106893055,-0.2567526,-4.0671266e-09,-1.4209367,-2.0047388
2.466666666666667,2.772938,-0.10953703,-0.25801313,-4.3037542e-09,-1.4223201,-2.002921
2.470833333333333,2.7711346,-0.11245468,-0.25944123,-4.5654063e-09,-1.4238098,-2.000908
2.475,2.7691376,-0.11555662,-0.2609889,-4.8440447e-09,-1.425364,-1.9987608
2.4791666666666665,2.7670076,-0.11875398,-0.26260835,-5.1316777e-09,-1.426942,-1.9965415
2.4833333333333334,2.764806,-0.1219577,-0.2642519,-5.420297e-09,-1.4285021,-1.9943115
2.4875,2.7625937,-0.12507893,-0.26587173,-5.7019127e-09,-1.4300035,-1.9921321
2.4916666666666667,2.7604315,-0.12802829,-0.26741987,-5.9684826e-09,-1.4314047,-1.9900652
2.495833333333333,2.7583811,-0.13071692,-0.26884866,-6.2120162e-09,-1.4326645,-1.988172
2.5,2.756503,-0.13305606,-0.27011043,-6.424535e-09,-1.4337419,-1.9865144
2.5041666666666664,2.7548578,-0.13687457,-0.2721812,-6.770449e-09,-1.4354897,-1.9838299
2.5083333333333333,2.7521944,-0.1391198,-0.27347553,-6.974181e-09,-1.4364406,-1.9822526
2.5125,2.7506297,-0.14179456,-0.27522853,-7.224776e-09,-1.4373624,-1.9802355
2.5166666666666666,2.748628,-0.14690201,-0.27867565,-7.711318e-09,-1.4390227,-1.9762309
2.5208333333333335,2.7446523,-0.15042269,-0.28104657,-8.047106e-09,-1.4401724,-1.9734622
2.525,2.7419035,-0.15406379,-0.28350717,-8.393748e-09,-1.441353,-1.9706142
2.529166666666667,2.7390761,-0.15810047,-0.28624505,-8.778065e-09,-1.4426517,-1.967458
2.533333333333333,2.7359428,-0.16247119,-0.28922126,-9.194739e-09,-1.4440464,-1.9640305
2.5375,2.7325406,-0.16711368,-0.29239613,-9.638369e-09,-1.4455138,-1.9603697
2.5416666666666665,2.7289062,-0.17196637,-0.2957307,-1.0103634e-08,-1.4470321,-1.9565122
2.5458333333333334,2.7250762,-0.17696753,-0.29918575,-1.0585185e-08,-1.4485781,-1.9524953
2.55,2.7210882,-0.18205562,-0.3027223,-1.1077703e-08,-1.4501297,-1.9483562
2.5541666666666667,2.7169778,-0.18716829,-0.30630076,-1.1575784e-08,-1.4516639,-1.9441321
2.558333333333333,2.7127833,-0.19224407,-0.30988204,-1.2074107e-08,-1.4531585,-1.9398601
2.5625,2.7085404,-0.19743308,-0.3135792,-1.2586855e-08,-1.4546502,-1.9354283
2.5666666666666664,2.7041395,-0.20280531,-0.3174432,-1.31190045e-08,-1.4561585,-1.930821
2.5708333333333333,2.6995635,-0.20831911,-0.32143748,-1.3666835e-08,-1.457678,-1.9260628
2.575,2.6948378,-0.21394835,-0.3255366,-1.4228207e-08,-1.4592081,-1.921164
2.5791666666666666,2.689972,-0.21966717,-0.32971516,-1.4801017e-08,-1.4607484,-1.9161347
2.5833333333333335,2.6849763,-0.22544873,-0.33394706,-1.5383057e-08,-1.4622982,-1.9109856
2.5875,2.6798613,-0.23126724,-0.33820707,-1.5972223e-08,-1.4638566,-1.905727
2.591666666666667,2.6746373,-0.23709655,-0.34246957,-1.6566373e-08,-1.4654235,-1.9003688
2.595833333333333,2.6693137,-0.2429108,-0.34670922,-1.7163405e-08,-1.4669981,-1.8949212
2.6,2.663901,-0.2486832,-0.35090005,-1.776111e-08,-1.4685795,-1.8893952
2.6041666666666665,2.6584096,-0.25459203,-0.35517666,-1.8379044e-08,-1.4702117,-1.8835982
2.6083333333333334,2.6526484,-0.26076218,-0.35963932,-1.9030136e-08,-1.4719192,-1.8774142
2.6125,2.6465018,-0.26708642,-0.36421028,-1.9702236e-08,-1.4736725,-1.8709686
2.6166666666666667,2.640095,-0.27345854,-0.3688125,-2.0383302e-08,-1.4754424,-1.8643856
2.620833333333333,2.6335511,-0.2797721,-0.37336877,-2.1061258e-08,-1.4771997,-1.8577901
2.625,2.6269946,-0.28592092,-0.37780204,-2.1724059e-08,-1.4789151,-1.8513069
2.6291666666666664,2.6205492,-0.2917978,-0.3820346,-2.2359552e-08,-1.4805597,-1.8450611
2.6333333333333333,2.6143396,-0.2972966,-0.3859894,-2.29557e-08,-1.4821037,-1.8391771
2.6375,2.60849,-0.30231082,-0.3895892,-2.3500423e-08,-1.4835182,-1.8337798
2.6416666666666666,2.603124,-0.30753675,-0.39333135,-2.4068989e-08,-1.4850016,-1.8281263
2.6458333333333335,2.5975032,-0.31427318,-0.39815545,-2.4803464e-08,-1.4869142,-1.8208601
2.65,2.5902789,-0.31860185,-0.4012333,-2.5284063e-08,-1.4881648,-1.8160201
2.654166666666667,2.5854661,-0.322985,-0.40428507,-2.5786912e-08,-1.4894961,-1.8106297
2.658333333333333,2.580104,-0.32988563,-0.4090314,-2.6588198e-08,-1.4916502,-1.8017114
2.6625,2.5712314,-0.33523828,-0.41270897,-2.7209438e-08,-1.4933257,-1.7947767
2.6666666666666665,2.5643318,-0.3403744,-0.41624057,-2.7806166e-08,-1.4949303,-1.7881684
2.6708333333333334,2.5577571,-0.34601247,-0.42011514,-2.8462237e-08,-1.4966937,-1.7809097
2.675,2.550536,-0.35204804,-0.42425653,-2.9165978e-08,-1.4985878,-1.7730922
2.6791666666666667,2.542758,-0.35837775,-0.42858917,-2.990583e-08,-1.5005848,-1.7648064
2.683333333333333,2.534514,-0.36489785,-0.4330374,-3.06702e-08,-1.5026568,-1.7561432
2.6875,2.5258942,-0.371505,-0.43752566,-3.1447534e-08,-1.5047758,-1.7471931
2.6916666666666664,2.516988,-0.3780947,-0.4419777,-3.2226158e-08,-1.5069134,-1.7380478
2.6958333333333333,2.5078871,-0.38456368,-0.44631815,-3.2994503e-08,-1.509042,-1.7287979
2.7,2.4986808,-0.39080822,-0.4504711,-3.3740992e-08,-1.5111334,-1.7195342
2.7041666666666666,2.4894602,-0.39692894,-0.45450073,-3.447843e-08,-1.5132245,-1.7100886
2.7083333333333335,2.480057,-0.4033135,-0.4586696,-3.5252835e-08,-1.5154401,-1.6999348
2.7125,2.469948,-0.4098552,-0.46291283,-3.6050423e-08,-1.5177387,-1.6892834
2.716666666666667,2.4593427,-0.41644686,-0.46716544,-3.6857355e-08,-1.5200777,-1.6783453
2.720833333333333,2.4484518,-0.42298183,-0.47136268,-3.7659824e-08,-1.5224154,-1.6673312
2.725,2.437484,-0.42935216,-0.475439,-3.8443922e-08,-1.5247095,-1.6564531
2.7291666666666665,2.4266517,-0.43545115,-0.47932965,-3.9195843e-08,-1.5269179,-1.6459216
2.7333333333333334,2.416164,-0.441172,-0.48296976,-3.990179e-08,-1.5289986,-1.6359469
2.7375,2.4062304,-0.44640693,-0.48629394,-4.0547842e-08,-1.5309093,-1.6267415
2.7416666666666667,2.397063,-0.45104915,-0.4892374,-4.112021e-08,-1.5326083,-1.6185157
2.745833333333333,2.3888707,-0.45854142,-0.49398065,-4.2046818e-08,-1.535357,-1.6052022
2.75,2.3756118,-0.46332735,-0.4969698,-4.2646647e-08,-1.5371538,-1.596366
2.7541666666666664,2.3668108,-0.46739587,-0.4994181,-4.3160217e-08,-1.538774,-1.5878445
2.7583333333333333,2.3583205,-0.47320578,-0.50283647,-4.3885866e-08,-1.5411656,-1.5746388
2.7625,2.3451602,-0.47915912,-0.5063381,-4.462336e-08,-1.5436172,-1.560986
2.7666666666666666,2.3315537,-0.48396754,-0.509161,-4.5221668e-08,-1.5456028,-1.5499387
2.7708333333333335,2.320544,-0.4892872,-0.51227605,-4.5885166e-08,-1.5478075,-1.5376518
2.775,2.3082988,-0.4950023,-0.5156139,-4.6598018e-08,-1.5501848,-1.5243484
2.779166666666667,2.2950404,-0.500997,-0.5191048,-4.7344372e-08,-1.5526886,-1.5102521
2.783333333333333,2.2809916,-0.5071557,-0.5226791,-4.8108404e-08,-1.555273,-1.4955863
2.7875,2.266374,-0.51336175,-0.5262668,-4.8874163e-08,-1.5578914,-1.4805762
2.7916666666666665,2.251413,-0.5194996,-0.52979857,-4.9625836e-08,-1.5604975,-1.4654447
2.7958333333333334,2.2363305,-0.5254536,-0.5332046,-5.0347595e-08,-1.5630456,-1.4504149
2.8,2.2213483,-0.5311072,-0.53641504,-5.1023505e-08,-1.5654888,-1.4357122
2.8041666666666667,2.2066908,-0.536523,-0.5394604,-5.1660173e-08,-1.5678588,-1.4211026
2.808333333333333,2.1921248,-0.54203075,-0.54252684,-5.22993e-08,-1.5703003,-1.4057491
2.8125,2.1768162,-0.5475794,-0.5455907,-5.2935885e-08,-1.5727851,-1.3898665
2.8166666666666664,2.160979,-0.5530999,-0.5486184,-5.3562708e-08,-1.5752778,-1.3737185
2.8208333333333333,2.1448765,-0.5585238,-0.5515769,-5.4172638e-08,-1.5777433,-1.357566
2.825,2.128769,-0.56378275,-0.55443287,-5.4758516e-08,-1.5801463,-1.3416704
2.8291666666666666,2.112917,-0.56880826,-0.55715305,-5.53132e-08,-1.5824515,-1.3262928
2.8333333333333335,2.0975807,-0.57353127,-0.55970395,-5.5829474e-08,-1.5846236,-1.3116963
2.8375,2.0830235,-0.5778836,-0.5620524,-5.6300205e-08,-1.5866274,-1.298142
2.841666666666667,2.0695057,-0.5817965,-0.5641653,-5.6718225e-08,-1.5884274,-1.2858915
2.845833333333333,2.0572875,-0.5874314,-0.5672032,-5.73144e-08,-1.5910244,-1.2681005
2.85,2.0395432,-0.5916976,-0.5694803,-5.7755145e-08,-1.5930135,-1.2541884
2.8541666666666665,2.0256667,-0.5950804,-0.571257,-5.8077894e-08,-1.5946199,-1.2423948
2.8583333333333334,2.013902,-0.59832203,-0.5729326,-5.8347187e-08,-1.596186,-1.2301556
2.8625,2.00169,-0.60216385,-0.57490605,-5.8627524e-08,-1.5980544,-1.2149088
2.8666666666666667,1.9864756,-0.6056257,-0.57668567,-5.8865897e-08,-1.5997365,-1.2009727
2.870833333333333,1.9725686,-0.60862094,-0.57821995,-5.9066352e-08,-1.6011974,-1.1887684
2.875,1.9603896,-0.6118055,-0.5798458,-5.9272498e-08,-1.6027561,-1.1756245
2.8791666666666664,1.9472727,-0.61511654,-0.5815312,-5.9477806e-08,-1.6043817,-1.1617596
2.8833333333333333,1.9334357,-0.6184921,-0.5832444,-5.96758e-08,-1.606044,-1.1473906
2.8875,1.9190954,-0.6218698,-0.5849538,-5.985996e-08,-1.6077123,-1.1327349
2.8916666666666666,1.9044683,-0.62518746,-0.5866276,-6.0023815e-08,-1.6093562,-1.1180092
2.8958333333333335,1.8897706,-0.6283823,-0.5882339,-6.016085e-08,-1.6109446,-1.1034327
2.9,1.8752211,-0.63139236,-0.58974105,-6.0264554e-08,-1.6124476,-1.0892217
2.904166666666667,1.8610357,-0.6341556,-0.59111744,-6.032845e-08,-1.6138345,-1.0755924
2.908333333333333,1.8474296,-0.6367422,-0.59239537,-6.034865e-08,-1.6151432,-1.0620848
2.9125,1.8339441,-0.6392407,-0.5936184,-6.032977e-08,-1.6164187,-1.0483034
2.9166666666666665,1.8201839,-0.6416421,-0.59478426,-6.0278225e-08,-1.6176542,-1.0344193
2.9208333333333334,1.8063202,-0.64393747,-0.59589076,-6.02004e-08,-1.6188431,-1.0206031
2.925,1.7925236,-0.6461175,-0.5969355,-6.010269e-08,-1.6199784,-1.0070275
2.9291666666666667,1.7789668,-0.6481735,-0.5979163,-5.999147e-08,-1.6210537,-0.99386334
2.933333333333333,1.76582,-0.6500963,-0.5988311,-5.987312e-08,-1.6220617,-0.9812816
2.9375,1.7532547,-0.6518771,-0.5996774,-5.975405e-08,-1.6229963,-0.96945286
2.9416666666666664,1.7414412,-0.6535067,-0.600453,-5.964065e-08,-1.6238505,-0.95855
2.9458333333333333,1.7305526,-0.65543073,-0.6013718,-5.9505854e-08,-1.6248553,-0.9456774
2.95,1.7176963,-0.65733415,-0.602275,-5.935274e-08,-1.6258557,-0.9326136
2.9541666666666666,1.7046489,-0.6586974,-0.60291344,-5.919598e-08,-1.6265805,-0.9224024
2.9583333333333335,1.6944494,-0.6598,-0.6034226,-5.8997166e-08,-1.6271739,-0.9127833
2.9625,1.6848398,-0.6609212,-0.6039375,-5.8717898e-08,-1.6277802,-0.90149444
2.966666666666667,1.6735613,-0.6622182,-0.6045368,-5.835396e-08,-1.6284779,-0.88758683
2.970833333333333,1.6596662,-0.6631196,-0.60495377,-5.807667e-08,-1.6289622,-0.8774351
2.975,1.6495233,-0.66408813,-0.60540086,-5.7750565e-08,-1.6294837,-0.8659826
2.9791666666666665,1.6380804,-0.6650978,-0.6058659,-5.738733e-08,-1.6300284,-0.85359174
2.9833333333333334,1.6256998,-0.66612226,-0.6063372,-5.6998616e-08,-1.6305816,-0.8406238
2.9875,1.6127422,-0.6671357,-0.60680276,-5.6596157e-08,-1.6311293,-0.82744235
2.9916666666666667,1.5995715,-0.66811186,-0.60725105,-5.61916e-08,-1.6316572,-0.814409
2.995833333333333,1.5865483,-0.6690248,-0.60766995,-5.5796633e-08,-1.6321512,-0.80188566
3.0,1.5740347,-0.66984844,-0.6080479,-5.542291e-08,-1.632597,-0.79023397
3.0041666666666664,1.5623918,-0.67055666,-0.6083727,-5.5082165e-08,-1.6329803,-0.77981746
3.0083333333333333,1.5519831,-0.67132336,-0.60872453,-5.4684392e-08,-1.6333952,-0.7679553
3.0125,1.5401294,-0.67212737,-0.6090933,-5.426471e-08,-1.6338303,-0.7555923
3.0166666666666666,1.5277753,-0.67253244,-0.60927814,-5.3945023e-08,-1.6340507,-0.7472594
3.0208333333333335,1.5194477,-0.6726775,-0.6093421,-5.3508487e-08,-1.6341319,-0.73768604
3.025,1.5098789,-0.6727013,-0.60934836,-5.273825e-08,-1.6341494,-0.7216005
3.029166666666667,1.4938005,-0.67272186,-0.60935587,-5.227338e-08,-1.6341624,-0.7118631
3.033333333333333,1.4840677,-0.6727607,-0.6093729,-5.1748582e-08,-1.6341844,-0.7008738
3.0375,1.4730833,-0.67279595,-0.6093885,-5.117071e-08,-1.634204,-0.6888365
3.0416666666666665,1.4610513,-0.6728056,-0.6093922,-5.0546593e-08,-1.6342099,-0.6759555
3.0458333333333334,1.4481759,-0.67276776,-0.6093736,-4.988306e-08,-1.6341908,-0.6624343
3.05,1.4346606,-0.6726604,-0.6093218,-4.9187037e-08,-1.6341352,-0.648479
3.0541666666666667,1.420711,-0.67246157,-0.6092262,-4.8465335e-08,-1.6340319,-0.6342932
3.058333333333333,1.406531,-0.6721494,-0.60907644,-4.7724807e-08,-1.6338696,-0.6200812
3.0625,1.3923244,-0.6717019,-0.6088617,-4.6972268e-08,-1.6336368,-0.60604656
3.0666666666666664,1.3782951,-0.6710971,-0.6085714,-4.6214645e-08,-1.6333225,-0.59239537
3.0708333333333333,1.3646485,-0.6703701,-0.6082239,-4.5459927e-08,-1.6329427,-0.5792248
3.075,1.3514818,-0.6695527,-0.6078362,-4.4677797e-08,-1.6325128,-0.5658569
3.0791666666666666,1.3381176,-0.66863954,-0.6074045,-4.387033e-08,-1.6320314,-0.5523209
3.0833333333333335,1.3245854,-0.6676264,-0.6069255,-4.3041226e-08,-1.6314971,-0.5386761
3.0875,1.310944,-0.6665088,-0.60639596,-4.2194074e-08,-1.6309092,-0.5249794
3.091666666666667,1.2972507,-0.6652824,-0.60581255,-4.1332445e-08,-1.6302662,-0.5112878
3.095833333333333,1.2835621,-0.6639432,-0.60517216,-4.046008e-08,-1.6295673,-0.4976604
3.1,1.2699376,-0.6624865,-0.6044713,-3.958054e-08,-1.6288114,-0.48415416
3.1041666666666665,1.2564342,-0.6609081,-0.60370696,-3.8697465e-08,-1.6279973,-0.47082677
3.1083333333333334,1.2431093,-0.6592036,-0.60287565,-3.781442e-08,-1.6271241,-0.45773518
3.1125,1.23002,-0.6572552,-0.6019191,-3.6885105e-08,-1.6261324,-0.44425008
3.1166666666666667,1.2165375,-0.65498257,-0.6008001,-3.5888068e-08,-1.6249788,-0.43020034
3.120833333333333,1.2024897,-0.65248233,-0.5995663,-3.4859315e-08,-1.6237123,-0.41606104
3.125,1.1883522,-0.6498118,-0.5982458,-3.3813333e-08,-1.6223625,-0.4019732
3.1291666666666664,1.1742661,-0.64702916,-0.596867,-3.276477e-08,-1.6209586,-0.38808024
3.1333333333333333,1.1603746,-0.6441918,-0.5954583,-3.1728117e-08,-1.6195297,-0.37452316
3.1375,1.1468189,-0.64135736,-0.594048,-3.0717906e-08,-1.6181056,-0.36144376
3.1416666666666666,1.1337405,-0.63858324,-0.59266424,-2.9748634e-08,-1.6167152,-0.3489831
3.1458333333333335,1.1212809,-0.63592756,-0.59133554,-2.8834943e-08,-1.6153883,-0.33728445
3.15,1.1095833,-0.63344765,-0.59009016,-2.799132e-08,-1.6141539,-0.32648882
3.154166666666667,1.0987886,-0.62970203,-0.5882094,-2.6733064e-08,-1.612289,-0.31047413
3.158333333333333,1.0827752,-0.6266383,-0.58667123,-2.575017e-08,-1.6107634,-0.29825848
3.1625,1.0705603,-0.62357247,-0.58511615,-2.4845969e-08,-1.6092527,-0.28741455
3.1666666666666665,1.0597168,-0.61982095,-0.58318496,-2.382388e-08,-1.6074324,-0.27551603
3.1708333333333334,1.0478188,-0.6146998,-0.5805182,-2.248723e-08,-1.6049778,-0.26013583
3.175,1.032439,-0.61017364,-0.5781505,-2.1320226e-08,-1.6028196,-0.24671999
3.1791666666666667,1.0190234,-0.6059573,-0.5759491,-2.0236573e-08,-1.6008047,-0.23430212
3.183333333333333,1.006606,-0.60133934,-0.573538,-1.905698e-08,-1.5985976,-0.22083212
3.1875,0.99313635,-0.59637797,-0.5709438,-1.7801213e-08,-1.5962305,-0.2065467
3.1916666666666664,0.9788512,-0.59113246,-0.5681932,-1.6489247e-08,-1.5937356,-0.19168498
3.1958333333333333,0.9639899,-0.585661,-0.56531274,-1.5140856e-08,-1.5911447,-0.17648369
3.2,0.94878894,-0.5800222,-0.56232864,-1.3775798e-08,-1.58849,-0.1611795
3.2041666666666666,0.93348503,-0.574275,-0.5592678,-1.2414064e-08,-1.5858037,-0.14601168
3.2083333333333335,0.9183175,-0.56847805,-0.5561566,-1.1075416e-08,-1.583118,-0.13121684
3.2125,0.90352297,-0.562702,-0.5530281,-9.782376e-09,-1.5804701,-0.11706193
3.216666666666667,0.88936824,-0.5567345,-0.5497672,-8.491332e-09,-1.5777637,-0.10309261
3.220833333333333,0.8753992,-0.5503332,-0.54624665,-7.1431683e-09,-1.574883,-0.08864944
3.225,0.8609562,-0.54364264,-0.54254895,-5.7629244e-09,-1.5718901,-0.07397759
3.2291666666666665,0.8462845,-0.5368079,-0.5387569,-4.375712e-09,-1.5688473,-0.05932296
3.2333333333333334,0.83163,-0.52997315,-0.53495264,-3.0065646e-09,-1.5658169,-0.04493073
3.2375,0.81723785,-0.52328426,-0.53121936,-1.680752e-09,-1.5628613,-0.031048492
3.2416666666666667,0.80335575,-0.51688576,-0.5276395,-4.233064e-10,-1.5600426,-0.017921353
3.245833333333333,0.79022866,-0.5109225,-0.5242956,7.4066175e-10,-1.5574231,-0.0057952553
3.25,0.77810264,-0.5055391,-0.5212702,1.7860962e-09,-1.555065,0.0050844215
3.2541666666666664,0.76722306,-0.49932504,-0.5177707,2.9897398e-09,-1.5523508,0.017615087
3.2583333333333333,0.7546926,-0.4925548,-0.51396036,4.298804e-09,-1.549391,0.031214328
3.2624999999999997,0.74109346,-0.488117,-0.51141304,5.0986197e-09,-1.5475005,0.03931433
3.2666666666666666,0.7329935,-0.4825987,-0.50813425,5.9813163e-09,-1.5452611,0.04789228
3.2708333333333335,0.72441554,-0.47413343,-0.5030569,7.2975332e-09,-1.541873,0.060588475
3.275,0.71171945,-0.46875754,-0.49982744,8.13216e-09,-1.5397265,0.06863952
3.279166666666667,0.70366836,-0.4626761,-0.49616712,9.071195e-09,-1.5373054,0.077675626
3.283333333333333,0.69463235,-0.45602047,-0.49215373,1.0092269e-08,-1.5346631,0.087475725
3.2875,0.6848323,-0.44892088,-0.48786435,1.11731735e-08,-1.5318528,0.09782026
3.2916666666666665,0.67448777,-0.4415079,-0.48337635,1.2291648e-08,-1.5289278,0.10848921
3.2958333333333334,0.6638188,-0.4339117,-0.47876668,1.3425498e-08,-1.5259411,0.11926314
3.3,0.65304494,-0.42626375,-0.4741133,1.4552333e-08,-1.5229466,0.12992078
3.3041666666666667,0.6423873,-0.41869417,-0.46949312,1.5649954e-08,-1.5199972,0.1402427
3.308333333333333,0.63206536,-0.4113336,-0.4649836,1.6696104e-08,-1.5171461,0.15000886
3.3125,0.62229925,-0.4042649,-0.4606325,1.7674997e-08,-1.5144287,0.15905866
3.3166666666666664,0.6132494,-0.39685157,-0.4560405,1.8668077e-08,-1.5116074,0.1681189
3.3208333333333333,0.6041893,-0.38919684,-0.4512725,1.9663641e-08,-1.5087208,0.17708956
3.3249999999999997,0.5952186,-0.38142464,-0.44641083,2.065073e-08,-1.5058101,0.18589224
3.3291666666666666,0.58641595,-0.37366024,-0.4415386,2.161822e-08,-1.502918,0.19444706
3.3333333333333335,0.57786113,-0.36602762,-0.4367381,2.255515e-08,-1.5000858,0.2026756
3.3375,0.5696326,-0.35865113,-0.43209195,2.345051e-08,-1.4973557,0.210499
3.341666666666667,0.5618092,-0.3516548,-0.42768246,2.4293332e-08,-1.4947689,0.21783876
3.345833333333333,0.55446947,-0.3451638,-0.4235926,2.5072502e-08,-1.4923677,0.22461513
3.35,0.54769313,-0.33930206,-0.41990486,2.577706e-08,-1.490194,0.23074964
3.3541666666666665,0.5415586,-0.33155736,-0.41504145,2.6712952e-08,-1.4873123,0.238924
3.3583333333333334,0.5333842,-0.32468188,-0.41070503,2.7531033e-08,-1.4847732,0.24601819
3.3625,0.52629006,-0.31964332,-0.40752017,2.809904e-08,-1.4829195,0.25082675
3.3666666666666667,0.52148145,-0.31376028,-0.40382892,2.8727985e-08,-1.4807277,0.25602764
