"Total Time (s)","Cycle Elapsed Time (s)","Total Cycles","Elapsed Cycles","Step","Total Cycle Count","Total Cycle Count(ElectroPuls (10.0.0.2 : 1) Waveform)","Position (mm)","Force (N)","Cycle Energy(Energy Calculation) (J)","Velocity(Velocity Calculation) (m/s)","Acceleration(Acceleration Calculation) (m/s²)",
51.924,0.046999999999997,94,94,2,93,0,-1.48987188928756,-29.0066189509773,-0.00300566612617104,0.001801203519847,-0.0315392942127,
51.925,0.0480000000000018,94,94,2,93,0,-1.48808204882327,-29.1108265506689,-0.00305767660398715,0.001789374249526,-0.0256495832779,
51.926,0.0489999999999995,94,94,2,93,0,-1.4862883947008,-29.1381858051412,-0.00310991589455512,0.001789721930348,-0.0131456763288,
51.927,0.0499999999999972,94,94,2,93,0,-1.48448816234097,-29.0306286642688,-0.0031622745856339,0.001794483496224,-0.0019812390047,
51.928,0.0510000000000019,94,94,2,93,0,-1.48267750876174,-28.8899994723527,-0.00321471168194876,0.001801385254442,0.0040794580624,
51.929,0.0519999999999996,94,94,2,93,0,-1.48086478461731,-28.6948198696331,-0.00326690437813681,0.00180814838297,0.0062181116084,
51.93,0.0529999999999973,94,94,2,93,0,-1.47907799409059,-28.497592517997,-0.00331799980847336,0.001804322889557,0.0036281308527,
51.931,0.054000000000002,94,94,2,93,0,-1.47733873211679,-28.3899674491668,-0.00336747099339618,0.001780312046157,-0.0067045118268,
51.932,0.0549999999999997,94,94,2,93,0,-1.47563885134126,-28.4551002997564,-0.00341578591232405,0.001741706180195,-0.0223337451725,
51.933,0.0559999999999974,94,94,2,93,0,-1.47395564655537,-28.4630177934417,-0.00346368833672273,0.001706692338119,-0.0331497520276,
51.934,0.0570000000000022,94,94,2,93,0,-1.47227151449802,-28.4645336043612,-0.00351162509386427,0.00168848576422,-0.0310492687887,
51.935,0.0579999999999998,94,94,2,93,0,-1.47058674080617,-28.4432585186579,-0.00355956346936637,0.001684046366262,-0.0191186015698,
51.936,0.0589999999999975,94,94,2,93,0,-1.46890305837793,-28.5066038440264,-0.00360750621064199,0.001684253822417,-0.0071754945064,
51.937,0.0599999999999952,94,94,2,93,0,-1.46722297471399,-28.4860810200995,-0.00365538245003449,0.001682930178033,-0.0016459302406,
51.938,0.0609999999999999,94,94,2,93,0,-1.4655654704449,-28.4065428138994,-0.00370253233347739,0.001674389474775,-0.0030294318845,
51.939,0.0619999999999976,94,94,2,93,0,-1.46393434502401,-28.3317833896158,-0.00374880599659377,0.001656364433085,-0.0092208871254,
51.94,0.0629999999999953,94,94,2,93,0,-1.46231373257745,-28.1659171703435,-0.00379458643496378,0.001635885183051,-0.0159160026636,
51.941,0.0640000000000001,94,94,2,93,0,-1.46070358750152,-28.0479906830865,-0.0038398427084303,0.00162062612767,-0.0181769291349,
51.942,0.0649999999999977,94,94,2,93,0,-1.45911807175448,-28.0171116741586,-0.00388428875976388,0.001605896488452,-0.016666288928,
51.943,0.0659999999999954,94,94,2,93,0,-1.45756479337732,-28.0556491624335,-0.0039278370632303,0.001583233334743,-0.0172685184142,
51.944,0.0670000000000002,94,94,2,93,0,-1.45603782493993,-27.9668703398178,-0.00397060937277161,0.001555056606193,-0.021937171814,
51.945,0.0679999999999978,94,94,2,93,0,-1.45453099981362,-27.8324153848021,-0.0040126492556567,0.001528818425997,-0.0259410915915,
51.946,0.0689999999999955,94,94,2,93,0,-1.45304581740775,-27.8281729724686,-0.00405398231890786,0.001506375303502,-0.0256812273919,
51.947,0.0700000000000003,94,94,2,93,0,-1.45158195702979,-28.0491539452779,-0.0040948806213521,0.001485278613629,-0.0231777100187,
51.948,0.070999999999998,94,94,2,93,0,-1.45012812529622,-28.264122363571,-0.00413581563540788,0.001467248393016,-0.0205806788816,
51.949,0.0719999999999956,94,94,2,93,0,-1.44867753001527,-28.2746602292805,-0.00417682308102485,0.001455869391101,-0.0169547957816,
51.95,0.0730000000000004,94,94,2,93,0,-1.44723951889218,-28.1669386099475,-0.00421740490449452,0.001447790969378,-0.0123841934668,
51.951,0.0739999999999981,94,94,2,93,0,-1.4458203950281,-28.0203403201192,-0.00425727325870184,0.001436120192745,-0.0101463022536,
51.952,0.0749999999999957,94,94,2,93,0,-1.4444226010474,-27.9357507932971,-0.00429638080237282,0.001418391076769,-0.0124105719629,
51.953,0.0760000000000005,94,94,2,93,0,-1.44304570397684,-27.9371591822373,-0.00433484642539383,0.001397923872672,-0.0167330406094,
51.954,0.0769999999999982,94,94,2,93,0,-1.44169462919928,-27.9936459104118,-0.00437262977541764,0.001375419455702,-0.0202569415226,
51.955,0.0779999999999959,94,94,2,93,0,-1.44036732976066,-28.0636712119291,-0.00440983219817781,0.001351688863778,-0.0222611055943,
51.956,0.0790000000000006,94,94,2,93,0,-1.43904754081615,-28.0209153607894,-0.00444684210683022,0.001332178892069,-0.0220965533733,
51.957,0.0799999999999983,94,94,2,93,0,-1.43772488350682,-27.9800706353384,-0.00448387716355114,0.001322902602189,-0.0177060532248,
51.958,0.080999999999996,94,94,2,93,0,-1.43638623280419,-28.064377136326,-0.00452138913325939,0.001326594817874,-0.0084558427592,
51.959,0.0820000000000007,94,94,2,93,0,-1.43501442856587,-28.0884706162524,-0.00455990449052024,0.001343798745347,0.0038551775519,
51.96,0.0829999999999984,94,94,2,93,0,-1.43360533788562,-27.999153547585,-0.0045994207647766,0.001373044110192,0.0167628451482,
51.961,0.0839999999999961,94,94,2,93,0,-1.43215885954895,-27.9564972072431,-0.00463989008309795,0.001409121044597,0.0276824045014,
51.962,0.0850000000000009,94,94,2,93,0,-1.4306854454719,-27.7817588651073,-0.00468095284867331,0.001443342761858,0.0334708983938,
51.963,0.0859999999999985,94,94,2,93,0,-1.42921323042791,-27.6445687072402,-0.00472175258531138,0.001464973645018,0.0310010321739,
51.964,0.0869999999999962,94,94,2,93,0,-1.42775930463879,-27.6039500061842,-0.00476191620839472,0.001467087977447,0.019553168171,
