"Total Time (s)","Cycle Elapsed Time (s)","Total Cycles","Elapsed Cycles","Step","Total Cycle Count","Total Cycle Count(ElectroPuls (10.0.0.2 : 1) Waveform)","Position (mm)","Force (N)","Cycle Energy(Energy Calculation) (J)","Velocity(Velocity Calculation) (m/s)","Acceleration(Acceleration Calculation) (m/s²)",
52.366,0.445,94,94,2,93.75,0,12.7934746243918,-28.5101502844957,1.10902126938502,-0.00527839912407,-0.003775094229,
52.367,0.446000000000005,94,94,2,93.75,0,12.7882469543925,-28.7012686018419,1.10917081059409,-0.0052564566761,0.011946935221,
52.368,0.447000000000003,94,94,2,93.75,0,12.7830620122132,-28.864443272422,1.10932004803789,-0.00522455736583,0.022398743974,
52.369,0.448,94,94,2,93.75,0,12.7779274117517,-28.9612192776634,1.10946850387469,-0.00518265800996,0.03191226526,
52.37,0.449000000000005,94,94,2,93.75,0,12.7728414932223,-28.9765182681815,1.10961583718117,-0.00513509839721,0.040597419254,
52.371,0.450000000000003,94,94,2,93.75,0,12.767794153091,-29.0881282496966,1.10976237319146,-0.0050889495896,0.045438294144,
52.372,0.451000000000001,94,94,2,93.75,0,12.7627742205416,-29.2236575825985,1.10990873380732,-0.00505069137616,0.044204870901,
52.373,0.451999999999998,94,94,2,93.75,0,12.7577778847029,-29.3579634735078,1.1100550805337,-0.00502107581076,0.038032597279,
52.374,0.453000000000003,94,94,2,93.75,0,12.7528162882886,-29.5931243615448,1.11020132628671,-0.00499299302459,0.031748526043,
52.375,0.454000000000001,94,94,2,93.75,0,12.7479134489248,-29.8699594455424,1.11034709526071,-0.00495439112647,0.031698353524,
52.376,0.454999999999998,94,94,2,93.75,0,12.7430824125536,-30.1409611775164,1.11049205273081,-0.00489892558117,0.040505258689,
52.377,0.456000000000003,94,94,2,93.75,0,12.7383193619098,-30.3368562578275,1.11063608218444,-0.00483218155076,0.053789996679,
52.378,0.457000000000001,94,94,2,93.75,0,12.7336130659702,-30.514737168594,1.11077927498798,-0.00476641995076,0.063065755754,
52.379,0.457999999999998,94,94,2,93.75,0,12.7289719694955,-30.6672511849461,1.1109212507432,-0.00470376251139,0.065125080934,
52.38,0.459000000000003,94,94,2,93.75,0,12.7244249100023,-30.7736330841213,1.11106093842125,-0.00463244521972,0.066186643249,
52.381,0.460000000000001,94,94,2,93.75,0,12.7199887056161,-30.8837291242095,1.11119770075159,-0.00454201405555,0.07445349773,
52.382,0.460999999999999,94,94,2,93.75,0,12.7156695065795,-30.9274628958359,1.1113311881721,-0.00443435931342,0.089864075808,
52.383,0.462000000000003,94,94,2,93.75,0,12.711466351958,-31.016924272593,1.1114613690907,-0.00431948731695,0.104652845044,
52.384,0.463000000000001,94,94,2,93.75,0,12.707369752771,-31.1280009519888,1.11158866051578,-0.00420600131568,0.112291021608,
52.385,0.463999999999999,94,94,2,93.75,0,12.7033647689612,-31.3546729929785,1.11171378156455,-0.00410108120419,0.111332032896,
52.386,0.465000000000003,94,94,2,93.75,0,12.6994371674155,-31.6071942302549,1.11183742612806,-0.00400925374373,0.103562083115,
52.387,0.466000000000001,94,94,2,93.75,0,12.695574566615,-31.7870293616627,1.11195985941747,-0.00393131600137,0.091588340339,
52.388,0.466999999999999,94,94,2,93.75,0,12.6917820654819,-31.8822658387603,1.11208059235456,-0.00386107112384,0.079796798341,
52.389,0.468000000000004,94,94,2,93.75,0,12.6880690630945,-31.8992778812716,1.11219900286662,-0.00378968140961,0.072896187989,
52.39,0.469000000000001,94,94,2,93.75,0,12.6844412549671,-32.0033990070996,1.11231491619191,-0.00371129373311,0.073145651901,
52.391,0.469999999999999,94,94,2,93.75,0,12.6809060392493,-32.2245501416514,1.11242844601958,-0.00362558868252,0.078483500046,
52.392,0.471000000000004,94,94,2,93.75,0,12.6774745677959,-32.3831894458395,1.11253929582661,-0.00353187016136,0.085913879534,
52.393,0.472000000000001,94,94,2,93.75,0,12.6741517470992,-32.4073270542308,1.1126469394612,-0.00342999950571,0.093760120336,
52.394,0.472999999999999,94,94,2,93.75,0,12.6709331593835,-32.502296477098,1.11275139811967,-0.00332414602941,0.100619861498,
52.395,0.474000000000004,94,94,2,93.75,0,12.6678193887093,-32.7419217494919,1.11285297588636,-0.00321841249755,0.104622646773,
52.396,0.475000000000001,94,94,2,93.75,0,12.6648144734193,-32.9457031751163,1.1129516687606,-0.00311255917139,0.105805453482,
52.397,0.475999999999999,94,94,2,93.75,0,12.6619257091892,-33.0773577383464,1.11304703128897,-0.00300272658729,0.107011165252,
52.398,0.477000000000004,94,94,2,93.75,0,12.6591597861391,-33.146511701891,1.11313861635244,-0.00288675719407,0.110479849454,
52.399,0.478000000000002,94,94,2,93.75,0,12.6565137383838,-33.2305303734612,1.11322643476403,-0.00276681281566,0.115320846041,
52.4,0.478999999999999,94,94,2,93.75,0,12.6539731043228,-33.2501757404882,1.1133108863372,-0.00265038623545,0.117696543393,
52.401,0.480000000000004,94,94,2,93.75,0,12.6515250795587,-33.4817251698386,1.11339256701019,-0.00254447538022,0.114327202176,
52.402,0.481000000000002,94,94,2,93.75,0,12.6491590160346,-33.8948453169021,1.1134722756331,-0.00245121918117,0.10526917587,
52.403,0.481999999999999,94,94,2,93.75,0,12.6468745506858,-34.1098740201169,1.11354995284555,-0.00236617244351,0.094589757487,
52.404,0.483000000000004,94,94,2,93.75,0,12.6446805731408,-34.0916665599705,1.11362476916983,-0.00228179846025,0.087307749757,
52.405,0.484000000000002,94,94,2,93.75,0,12.6425830974199,-34.0500686145035,1.11369623198739,-0.00219217333891,0.086151151004,
52.406,0.484999999999999,94,94,2,93.75,0,12.6405853395564,-34.0964758994059,1.11376430213498,-0.00209651091091,0.089860971914,
52.407,0.486000000000004,94,94,2,93.75,0,12.6386930534216,-34.2230122498475,1.11382894214506,-0.00199603170211,0.095296270242,
52.408,0.487000000000002,94,94,2,93.75,0,12.6369129376836,-34.3011446967768,1.11388993261018,-0.00189027653437,0.100616962242,
52.409,0.488,94,94,2,93.75,0,12.6352440352901,-34.272092596078,1.11394715363011,-0.00178040285369,0.10540793394,
52.41,0.489000000000004,94,94,2,93.75,0,12.6336806617152,-34.2744470798706,1.1140007355545,-0.00167060775127,0.10861455332,
52.411,0.490000000000002,94,94,2,93.75,0,12.632215968601,-34.3470796404018,1.11405099029334,-0.00156542808227,0.108434045872,
52.412,0.491,94,94,2,93.75,0,12.6308412766499,-34.3940462779836,1.11409823922959,-0.00146729690348,0.104449751963,
52.413,0.492000000000004,94,94,2,93.75,0,12.6295565617805,-34.3995982210999,1.1141424293386,-0.00137469917552,0.098585690604,
52.414,0.493000000000002,94,94,2,93.75,0,12.6283775255715,-34.366422301638,1.11418296815268,-0.00128000439579,0.09488687874,
52.415,0.494,94,94,2,93.75,0,12.6273196044373,-34.3488945756858,1.11421931584566,-0.00117440528468,0.097336963613,
52.416,0.495000000000005,94,94,2,93.75,0,12.6263792400999,-34.3857468078828,1.11425163364841,-0.0010589886176,0.105273078487,
52.417,0.496000000000002,94,94,2,93.75,0,12.6255341005376,-34.4426686550054,1.11428071845687,-0.00094706394391,0.111423802272,
52.418,0.497,94,94,2,93.75,0,12.624767937328,-34.4331864336942,1.11430710352997,-0.00085001408902,0.108509826067,
52.419,0.498000000000005,94,94,2,93.75,0,12.6240739889668,-34.3690594699018,1.11433097613286,-0.00076819166089,0.096944072502,
52.42,0.499000000000002,94,94,2,93.75,0,12.6234411886447,-34.3895683713102,1.11435273137378,-0.00069726840399,0.083120904789,
52.421,0.5,94,94,2,93.75,0,12.6228510473255,-34.4565483297486,1.11437304584285,-0.00063834703296,0.070592442508,
52.422,0.501000000000005,94,94,2,94,0,12.622294776434,-34.4752791964339,1.11439221822742,-0.00059277789176,0.058516267842,
52.423,0.000999999999997669,95,95,2,94,0,12.6217774596978,-34.3280060412806,1.7796545478177E-05,-0.00055474577322,0.047313703351,
52.424,0.00199999999999534,95,95,2,94,0,12.6213099839259,-34.2169041496677,3.38180878856065E-05,-0.0005140506935,0.041092113692,
52.425,0.00300000000000011,95,95,2,94,0,12.6209006977141,-34.241460616524,4.782762027844E-05,-0.00046497119316,0.042411517552,
52.426,0.00399999999999778,95,95,2,94,0,12.6205480974077,-34.2871006873469,5.99092161337467E-05,-0.00040973730821,0.048410489537,
52.427,0.00499999999999545,95,95,2,94,0,12.6202416198428,-34.2452305540582,7.04110271385616E-05,-0.00035576925557,0.053007819874,
52.428,0.00600000000000023,95,95,2,94,0,12.61997719232,-34.1972288786533,7.94600621389918E-05,-0.00030769937472,0.052578350796,
52.429,0.0069999999999979,95,95,2,94,0,12.61976802069,-34.175860698997,8.66109174353369E-05,-0.00026046576759,0.049588450271,
52.43,0.00799999999999557,95,95,2,94,0,12.6196208941336,-34.1535399681257,9.16374521438001E-05,-0.00020713487576,0.049313674656,
52.431,0.00900000000000034,95,95,2,94,0,12.6195208846671,-34.2169398843048,9.50562997559246E-05,-0.00015160495151,0.052161416146,
52.432,0.00999999999999801,95,95,2,94,0,12.61944837975,-34.2668682047655,9.75390061768167E-05,-0.00010589322865,0.051924754107,
52.433,0.0109999999999957,95,95,2,94,0,12.6193941551615,-34.3159169692019,9.93984428276917E-05,-7.527218334E-05,0.044129980012,
52.434,0.0120000000000005,95,95,2,94,0,12.6193593361523,-34.2661859042155,0.000100592423265766,-5.388701329E-05,0.032377485997,
52.435,0.0129999999999981,95,95,2,94,0,12.6193379669497,-34.1591038460294,0.000101323520212304,-3.660574101E-05,0.022924763297,
52.436,0.0139999999999958,95,95,2,94,0,12.6193171259475,-34.0678396254466,0.000102034479155577,-2.524568446E-05,0.016736076892,
52.437,0.0149999999999935,95,95,2,94,0,12.6192871832479,-34.0305539116026,0.000103054004028991,-2.372997154E-05,0.01018311818,
52.438,0.0159999999999982,95,95,2,94,0,12.6192459007918,-33.9638000561731,0.000104457490991194,-3.061411733E-05,0.001949058396,
52.439,0.0169999999999959,95,95,2,94,0,12.6191963796671,-33.9400015856467,0.000106138827305813,-4.035212973E-05,-0.00522034816,
52.44,0.0179999999999936,95,95,2,94,0,12.6191473168494,-34.0079500743874,0.000107805686283768,-4.691203202E-05,-0.007928419384,
52.441,0.0189999999999984,95,95,2,94,0,12.6191066238349,-34.0468512973758,0.000109190363787093,-4.668936884E-05,-0.005478565682,
52.442,0.019999999999996,95,95,2,94,0,12.6190758924006,-34.0062228105454,0.00011023604807292,-4.02154814E-05,6.3260817E-05,
52.443,0.0209999999999937,95,95,2,94,0,12.6190589386804,-34.008038240968,0.000110812595451648,-2.958659413E-05,0.005845020111,
52.444,0.0219999999999985,95,95,2,94,0,12.6190626956406,-34.01469630684,0.000110684816092999,-1.487383031E-05,0.010607550286,
52.445,0.0229999999999961,95,95,2,94,0,12.6190818029995,-34.0676334910662,0.000110034379332546,2.14887569E-06,0.014180583509,
52.446,0.0239999999999938,95,95,2,94,0,12.6191006097568,-34.2881256949363,0.000109391604240727,1.441205881E-05,0.014901866482,
52.447,0.0249999999999986,95,95,2,94,0,12.6191049813669,-34.5181772717576,0.000109241207070454,1.456639362E-05,0.010058385491,
52.448,0.0259999999999962,95,95,2,94,0,12.6190957882286,-34.6231774003524,0.000109559020089023,4.63272974E-06,0.000760589696,
52.449,0.0269999999999939,95,95,2,94,0,12.6190934424044,-34.5649520657696,0.000109640171686465,-3.06951955E-06,-0.006237839896,
52.45,0.0279999999999987,95,95,2,94,0,12.6191044926119,-34.4470278236543,0.000109258873337126,-3.8120892E-07,-0.005254505691,
52.451,0.0289999999999964,95,95,2,94,0,12.6191168066087,-34.3800681669874,0.00010883510501003,7.41053478E-06,0.001102172575,
52.452,0.029999999999994,95,95,2,94,0,12.619124147084,-34.398987774197,0.000108582669525958,1.044280356E-05,0.004832871303,
52.453,0.0309999999999988,95,95,2,94,0,12.6191265517864,-34.4543055300213,0.000108499883680224,7.35179988E-06,0.002623129518,
52.454,0.0319999999999965,95,95,2,94,0,12.6191330324791,-34.455345901207,0.000108276592541756,5.10823136E-06,-0.000999791394,
52.455,0.0329999999999941,95,95,2,94,0,12.6191485212948,-34.4420088467871,0.00010774302332095,7.96033251E-06,-0.000969098167,
52.456,0.0339999999999989,95,95,2,94,0,12.6191686810028,-34.4368457367086,0.000107048734520276,1.418764649E-05,0.002335964098,
52.457,0.0349999999999966,95,95,2,94,0,12.6191904049016,-34.3954585706614,0.00010630108151588,1.922769755E-05,0.004858571255,
52.458,0.0359999999999943,95,95,2,94,0,12.6192099604334,-34.4514041503748,0.000105627913015383,2.060413146E-05,0.004297144791,
52.459,0.036999999999999,95,95,2,94,0,12.6192225866018,-34.5497630000523,0.000105192302839896,1.812723288E-05,0.001319519308,
52.46,0.0379999999999967,95,95,2,94,0,12.6192318406813,-34.7380208238862,0.000104871705502774,1.369335075E-05,-0.001907993898,
52.461,0.0389999999999944,95,95,2,94,0,12.6192413122883,-34.8451091348274,0.000104542173474442,1.033096442E-05,-0.003525338325,
52.462,0.0399999999999991,95,95,2,94,0,12.6192521186999,-34.7476724281547,0.000104166149355933,9.80679013E-06,-0.002832371458,
52.463,0.0409999999999968,95,95,2,94,0,12.6192687954526,-34.6468099101094,0.000103587512043646,1.216707255E-05,-0.000510300889,
52.464,0.0419999999999945,95,95,2,94,0,12.61929408322,-34.6280517747505,0.000102711608747086,1.749895478E-05,0.00238642535,
52.465,0.0429999999999993,95,95,2,94,0,12.6193192025384,-34.5960900025598,0.000101842177116396,2.265392829E-05,0.004387329671,
52.466,0.0439999999999969,95,95,2,94,0,12.6193353887173,-34.6083479029393,0.00010128209940774,2.248991125E-05,0.003612348961,
52.467,0.0449999999999946,95,95,2,94,0,12.619339404432,-34.5740803011713,0.000101143190960329,1.521498149E-05,-0.000701593691,
52.468,0.0459999999999994,95,95,2,94,0,12.6193395678077,-34.4904244845953,0.000101137549236796,6.51115226E-06,-0.005570325785,
52.469,0.046999999999997,95,95,2,94,0,12.6193486655089,-34.5029005779775,0.000100823708905295,3.99937505E-06,-0.006417543783,
52.47,0.0479999999999947,95,95,2,94,0,12.619371106266,-34.5171829901304,0.000100049277435232,1.042032032E-05,-0.001689576072,
52.471,0.0489999999999995,95,95,2,94,0,12.6194032359805,-34.4660389354417,9.89410718261752E-05,2.134452755E-05,0.005092107114,
52.472,0.0499999999999972,95,95,2,94,0,12.6194390228402,-34.425195586348,9.77083713564753E-05,3.032017084E-05,0.00898865946,
52.473,0.0509999999999948,95,95,2,94,0,12.6194663404393,-34.3740074806219,9.6768656831614E-05,3.214893796E-05,0.007416149621,
52.474,0.0519999999999996,95,95,2,94,0,12.6194741306575,-34.3444203132256,9.65009910629533E-05,2.400016301E-05,0.00097956735,
52.475,0.0529999999999973,95,95,2,94,0,12.6194663269533,-34.3983030302655,9.67692150055655E-05,8.97025575E-06,-0.007219852022,
52.476,0.0539999999999949,95,95,2,94,0,12.6194557275563,-34.4606378731953,9.71341466282638E-05,-3.96423535E-06,-0.012336942719,
52.477,0.0549999999999997,95,95,2,94,0,12.6194519018696,-34.4999544302782,9.72660574376505E-05,-7.72857608E-06,-0.010812070837,
52.478,0.0559999999999974,95,95,2,94,0,12.6194550751593,-34.4606448291519,9.71566414591507E-05,-3.75810686E-06,-0.004194942856,
52.479,0.0569999999999951,95,95,2,94,0,12.6194562041441,-34.3371575080191,9.71178056232702E-05,4.6030534E-07,0.001724409129,
52.48,0.0579999999999998,95,95,2,94,0,12.6194537177123,-34.3454191634716,9.72031928938577E-05,6.5765129E-07,0.002937709431,
52.481,0.0589999999999975,95,95,2,94,0,12.619452507395,-34.4801382983734,9.72448432747797E-05,-1.01897247E-06,0.000841474912,
52.482,0.0599999999999952,95,95,2,94,0,12.619453067349,-34.5153969558545,9.72255261046939E-05,-1.06207026E-06,-0.000624375056,
52.483,0.0609999999999999,95,95,2,94,0,12.6194524459426,-34.3835983487081,9.72469332367609E-05,-3.2553551E-07,-0.000299265819,
52.484,0.0619999999999976,95,95,2,94,0,12.6194438939055,-34.2259005122912,9.7540308729549E-05,-2.64618749E-06,-0.000414511031,
52.485,0.0629999999999953,95,95,2,94,0,12.619432601478,-34.2629754461563,9.79270115664121E-05,-6.99496501E-06,-0.002011933623,
52.486,0.0640000000000001,95,95,2,94,0,12.619428404929,-34.3456609426411,9.80709713189754E-05,-8.34154683E-06,-0.002839681148,
52.487,0.0649999999999977,95,95,2,94,0,12.6194347921523,-34.3378390230397,9.78516228968829E-05,-3.15018086E-06,-0.000285856193,
52.488,0.0659999999999954,95,95,2,94,0,12.6194536085763,-34.2195094321815,9.72066208362321E-05,6.94085182E-06,0.004699881646,
52.489,0.0670000000000002,95,95,2,94,0,12.6194744696501,-34.2561352082103,9.64923830935049E-05,1.570105873E-05,0.008221884936,
52.49,0.0679999999999978,95,95,2,94,0,12.619481796451,-34.5501257045942,9.62403182143134E-05,1.618739699E-05,0.006677294046,
52.491,0.0689999999999955,95,95,2,94,0,12.6194713131944,-34.796000060398,9.66038048346718E-05,6.04406552E-06,-0.000220402064,
52.492,0.0700000000000003,95,95,2,94,0,12.6194542938889,-34.9550872724165,9.71973623649092E-05,-7.10105402E-06,-0.007854966972,
52.493,0.070999999999998,95,95,2,94,0,12.619449266302,-34.8981757194406,9.73729590327821E-05,-1.146097525E-05,-0.009609023626,
52.494,0.0719999999999956,95,95,2,94,0,12.619464485455,-34.7213336745579,9.68431840533412E-05,-2.55108051E-06,-0.003014535932,
52.495,0.0730000000000004,95,95,2,94,0,12.6194927045188,-34.5204696683372,9.58662146217648E-05,1.304510427E-05,0.006934836961,
52.496,0.0739999999999981,95,95,2,94,0,12.6195242955536,-34.5168512569197,9.47757344249567E-05,2.533068186E-05,0.012597115611,
52.497,0.0749999999999957,95,95,2,94,0,12.6195542278852,-34.6274434219145,9.37409094490249E-05,3.008183254E-05,0.011018431674,
52.498,0.0759999999999934,95,95,2,94,0,12.6195852673678,-34.6265675587538,9.26661051181554E-05,3.076208786E-05,0.005790210145,
52.499,0.0769999999999982,95,95,2,94,0,12.6196182892848,-34.5541548744706,9.15238650804895E-05,3.130206762E-05,0.00185944126,
52.5,0.0779999999999959,95,95,2,94,0,12.6196515412999,-34.5449952951897,9.0375022082867E-05,3.249621611E-05,0.000778313047,
52.501,0.0789999999999935,95,95,2,94,0,12.6196885534146,-34.6182072983339,8.90950838936533E-05,3.431101555E-05,0.001184093156,
52.502,0.0799999999999983,95,95,2,94,0,12.6197255893575,-34.6196338566573,8.78129395260885E-05,3.589123328E-05,0.001558229642,
52.503,0.080999999999996,95,95,2,94,0,12.6197499634333,-34.6370948862497,8.69689051512523E-05,3.323023431E-05,0.000378227233,
52.504,0.0819999999999936,95,95,2,94,0,12.6197624428517,-34.6899732498853,8.65363244031414E-05,2.460423871E-05,-0.003178132949,
52.505,0.0829999999999984,95,95,2,94,0,12.6197786234872,-34.7052429967563,8.59748950574613E-05,1.715818075E-05,-0.006482515319,
52.506,0.0839999999999961,95,95,2,94,0,12.6198121328513,-34.6265024351323,8.48132637116805E-05,2.026888895E-05,-0.004633009404,
52.507,0.0849999999999937,95,95,2,94,0,12.6198647508242,-34.4782731852637,8.29951870997547E-05,3.404332816E-05,0.003142797655,
52.508,0.0859999999999985,95,95,2,94,0,12.6199324082064,-34.4529789137117,8.06633330654449E-05,5.139721305E-05,0.011649153611,
52.509,0.0869999999999962,95,95,2,94,0,12.6200114524711,-34.5422289854034,7.79364953302775E-05,6.656162416E-05,0.015623209052,
52.51,0.0879999999999939,95,95,2,94,0,12.6201000379752,-34.6127781054237,7.48734297530973E-05,7.849057177E-05,0.014850614194,
52.511,0.0889999999999986,95,95,2,94,0,12.6201881756928,-34.6402966741824,7.18215257791144E-05,8.558879633E-05,0.011450369745,
52.512,0.0899999999999963,95,95,2,94,0,12.6202615622682,-34.5592898860713,6.92823654446784E-05,8.384671089E-05,0.005895348475,
52.513,0.090999999999994,95,95,2,94,0,12.6203083210813,-34.4798737750655,6.76682707734244E-05,6.982358937E-05,-0.002774303264,
52.514,0.0919999999999987,95,95,2,94,0,12.6203292974292,-34.3955760111369,6.69458930815381E-05,4.701240223E-05,-0.012975230382,
52.515,0.0929999999999964,95,95,2,94,0,12.6203294334422,-34.4203945267976,6.69412131486524E-05,2.245898699E-05,-0.020697435884,
52.516,0.0939999999999941,95,95,2,94,0,12.6203202036222,-34.4434706743014,6.72590136900908E-05,3.57836357E-06,-0.022328909264,
52.517,0.0949999999999989,95,95,2,94,0,12.6203209106455,-34.5299064529138,6.72346307908356E-05,-3.43901711E-06,-0.017023488144,
52.518,0.0959999999999965,95,95,2,94,0,12.6203385203416,-34.5719448654437,6.66261994979322E-05,2.79677215E-06,-0.00660040252,
52.519,0.0969999999999942,95,95,2,94,0,12.6203696785596,-34.5470310422196,6.55493874432977E-05,1.660345083E-05,0.004531105104,
52.52,0.097999999999999,95,95,2,94,0,12.6204062004941,-34.4908636084416,6.42886887050054E-05,2.870277638E-05,0.011023205915,
52.521,0.0989999999999966,95,95,2,94,0,12.6204363896927,-34.4998275667493,6.32473018669089E-05,3.301299878E-05,0.010274800544,
52.522,0.0999999999999943,95,95,2,94,0,12.6204571070372,-34.5720027127923,6.25318094193972E-05,2.924746314E-05,0.004224225933,
52.523,0.100999999999999,95,95,2,94,0,12.6204653210162,-34.6573848498367,6.22474850473509E-05,1.980789108E-05,-0.003045019154,
52.524,0.101999999999997,95,95,2,94,0,12.6204652790483,-34.6563904785642,6.2248939528331E-05,9.48820458E-06,-0.008001395466,
52.525,0.102999999999994,95,95,2,94,0,12.6204662117757,-34.5494328378509,6.22166644461686E-05,2.72722476E-06,-0.008988040164,
52.526,0.103999999999999,95,95,2,94,0,12.6204663222863,-34.4549365697302,6.22128515885834E-05,3.9365377E-07,-0.006500369175,
52.527,0.104999999999997,95,95,2,94,0,12.6204719926084,-34.4546555620084,6.20174817953512E-05,2.02511909E-06,-0.002472282746,
52.528,0.105999999999995,95,95,2,94,0,12.620493150405,-34.4765103624011,6.12882659964953E-05,8.648621E-06,0.001939565404,
52.529,0.106999999999999,95,95,2,94,0,12.6205234240284,-34.4575257020336,6.02448244677589E-05,1.924630229E-05,0.006318144747,
52.53,0.107999999999997,95,95,2,94,0,12.6205512694264,-34.4898642483788,5.92848907103871E-05,2.681040774E-05,0.008495354724,
52.531,0.108999999999995,95,95,2,94,0,12.6205677042505,-34.5444322651687,5.87176074446916E-05,2.515069345E-05,0.00570703228,
52.532,0.109999999999999,95,95,2,94,0,12.6205756683618,-34.5868035863058,5.84423230094444E-05,1.731678243E-05,-0.000744827387,
52.533,0.110999999999997,95,95,2,94,0,12.6205871876495,-34.6716388564942,5.80434190453616E-05,1.157187806E-05,-0.005354950006,
52.534,0.111999999999995,95,95,2,94,0,12.6206032764607,-34.8170298856033,5.74844240048833E-05,1.182359183E-05,-0.004572620923,
52.535,0.113,95,95,2,94,0,12.6206183334206,-34.8795144719342,5.69597149677747E-05,1.440839876E-05,-0.000847343724,
52.536,0.113999999999997,95,95,2,94,0,12.620631007499,-34.8735638974908,5.65176869713468E-05,1.465165084E-05,0.001182412527,
52.537,0.114999999999995,95,95,2,94,0,12.6206425048358,-34.8832349938213,5.61166782659939E-05,1.303592037E-05,0.00038802377,
52.538,0.116,95,95,2,94,0,12.6206634542238,-34.9648881711322,5.53850405538014E-05,1.468597464E-05,-7.8300283E-05,
52.539,0.116999999999997,95,95,2,94,0,12.6206961572142,-34.9611918312782,5.42416445910021E-05,2.163985336E-05,0.002261466183,
52.54,0.117999999999995,95,95,2,94,0,12.6207322820407,-34.9670053623639,5.29785725973397E-05,3.020346051E-05,0.005845649914,
52.541,0.119,95,95,2,94,0,12.6207685292586,-34.9788476217617,5.17109013031813E-05,3.513499309E-05,0.00699106625,
52.542,0.119999999999997,95,95,2,94,0,12.6208074910259,-34.8973762766035,5.03496507207046E-05,3.70248653E-05,0.00510865684,
52.543,0.120999999999995,95,95,2,94,0,12.6208574309372,-34.7678794808464,4.86101123726712E-05,4.144084568E-05,0.003560202772,
52.544,0.122,95,95,2,94,0,12.6209265852753,-34.6446389271357,4.621002398153E-05,5.241079614E-05,0.005624338953,
52.545,0.122999999999998,95,95,2,94,0,12.6210086550139,-34.7077354260628,4.33641583583722E-05,6.726463021E-05,0.010168924519,
52.546,0.123999999999995,95,95,2,94,0,12.6210946023199,-34.7438621313964,4.03795694978726E-05,7.935838867E-05,0.012860646304,
52.547,0.125,95,95,2,94,0,12.6211848586828,-34.6796403982757,3.72466130755811E-05,8.607675285E-05,0.011309162859,
52.548,0.125999999999998,95,95,2,94.25,0,12.6212817904323,-34.5898577781364,3.38894062537065E-05,9.096626181E-05,0.007782325898,
52.549,0.126999999999995,95,95,2,94.25,0,12.6213849301358,-34.6846202285279,3.03169316850926E-05,9.679151972E-05,0.005718890211,
52.55,0.128,95,95,2,94.25,0,12.6214890789426,-34.8494546997697,2.66959862216254E-05,0.00010158004829,0.005233514423,
52.551,0.128999999999998,95,95,2,94.25,0,12.6215859100831,-34.9026539205055,2.33188981013654E-05,0.00010165077592,0.00368420709,
52.552,0.129999999999995,95,95,2,94.25,0,12.6216690827148,-34.823399757845,2.04192484147825E-05,9.492888775E-05,-0.000551716828,
52.553,0.131,95,95,2,94.25,0,12.6217303042222,-34.7151637341861,1.82906205736799E-05,8.068484705E-05,-0.006940749189,
52.554,0.131999999999998,95,95,2,94.25,0,12.621765444728,-34.7311608942987,1.70704310846759E-05,5.998254421E-05,-0.013924873583,
52.555,0.132999999999996,95,95,2,94.25,0,12.6217904140755,-34.746006165461,1.6203031321993E-05,3.991345879E-05,-0.018574858972,
52.556,0.134,95,95,2,94.25,0,12.6218243796132,-34.7065362994807,1.50235348428396E-05,3.071955205E-05,-0.016996497042,
52.557,0.134999999999998,95,95,2,94.25,0,12.6218748488363,-34.6303772598928,1.32738447575775E-05,3.621778626E-05,-0.008048818059,
52.558,0.135999999999996,95,95,2,94.25,0,12.6219332359898,-34.5861472281154,1.12531668321481E-05,4.78934966E-05,0.002943834764,
52.559,0.137,95,95,2,94.25,0,12.6219889254187,-34.6235230613083,9.32604332604114E-06,5.5202457E-05,0.008512442519,
52.56,0.137999999999998,95,95,2,94.25,0,12.6220399381275,-34.7508403140338,7.55655622697304E-06,5.509573025E-05,0.006394279237,
52.561,0.138999999999996,95,95,2,94.25,0,12.6220908357833,-34.8766477354213,5.78461826705734E-06,5.238120893E-05,0.001335641024,
52.562,0.139999999999993,95,95,2,94.25,0,12.6221474209083,-34.9475046912228,3.80911406239193E-06,5.263841246E-05,-0.001040665494,
52.563,0.140999999999998,95,95,2,94.25,0,12.6222143592873,-34.9204648734842,1.47068975309139E-06,5.798486044E-05,0.00089245941,
52.564,0.141999999999996,95,95,2,94.25,0,12.6222935146299,-34.7544799767811,-1.28688230915941E-06,6.749749188E-05,0.005069529683,
52.565,0.142999999999994,95,95,2,94.25,0,12.622385868704,-34.6517716235012,-4.49185736783875E-06,7.944987297E-05,0.008994701297,
52.566,0.143999999999998,95,95,2,94.25,0,12.6224920428924,-34.63743540538,-8.17022002763679E-06,9.254048894E-05,0.011561926659,
52.567,0.144999999999996,95,95,2,94.25,0,12.6226046230197,-34.6419986773351,-1.20699637875532E-05,0.00010394993578,0.012244794767,
52.568,0.145999999999994,95,95,2,94.25,0,12.6227163558721,-34.6140752425091,-1.59390531280224E-05,0.00011040416316,0.010427231741,
52.569,0.146999999999998,95,95,2,94.25,0,12.6228220861474,-34.5927767742645,-1.95976828933908E-05,0.00011018626174,0.005939154578,
52.57,0.147999999999996,95,95,2,94.25,0,12.6229151665562,-34.5889859662425,-2.28174162657524E-05,0.00010373608848,-8.5944332E-05,
52.571,0.148999999999994,95,95,2,94.25,0,12.6229913412325,-34.505942282775,-2.54490581710343E-05,9.1803649E-05,-0.006225171574,
