phase,time_s,displacement_m,displacement_mm,force_n,position_mm_raw,force_n_raw,velocity_m_s,cycle_energy_j
5.180000000000000160e-01,2.590575555555555409e-01,1.541989927940416380e-02,1.541989927940416294e+01,5.379222337839025840e+02,-2.522892947405837916e+00,-5.379222337839025840e+02,4.500017036276835469e-01,3.702460100357788164e+00
5.200000000000000178e-01,2.600577777777777766e-01,1.586781282759191711e-02,1.586781282759191747e+01,5.613708784883086764e+02,-2.970806495593590668e+00,-5.613708784883086764e+02,4.452810492033458800e-01,3.948648263077226161e+00
5.220000000000000195e-01,2.610579999999999568e-01,1.631065928049937885e-02,1.631065928049937952e+01,5.860912878094076177e+02,-3.413652948501055384e+00,-5.860912878094076177e+02,4.398187188009963222e-01,4.202715836122077775e+00
5.240000000000000213e-01,2.620582222222221924e-01,1.674764574018002689e-02,1.674764574018002605e+01,6.116447978895261031e+02,-3.850639408181701029e+00,-6.116447978895261031e+02,4.334886168249472149e-01,4.464404378754502467e+00
5.260000000000000231e-01,2.630584444444444281e-01,1.717782917575676194e-02,1.717782917575676294e+01,6.381133984530707721e+02,-4.280822843758439689e+00,-6.381133984530707721e+02,4.261762310131658182e-01,4.733206659722282161e+00
5.280000000000000249e-01,2.640586666666666638e-01,1.760018761386459782e-02,1.760018761386459829e+01,6.655277375618729820e+02,-4.703181281866272379e+00,-6.655277375618729820e+02,4.178286389515637467e-01,5.008496410448445957e+00
5.300000000000000266e-01,2.650588888888888994e-01,1.801367215527721263e-02,1.801367215527721299e+01,6.939718525903892896e+02,-5.116665823278886194e+00,-6.939718525903892896e+02,4.084304518832801989e-01,5.289548367266037054e+00
5.320000000000000284e-01,2.660591111111110796e-01,1.841723004227643207e-02,1.841723004227643301e+01,7.232663140667792732e+02,-5.520223710278107099e+00,-7.232663140667792732e+02,3.979711836617401133e-01,5.575501265669084994e+00
5.340000000000000302e-01,2.670593333333333153e-01,1.880979139868230871e-02,1.880979139868230732e+01,7.533486472921439372e+02,-5.912785066683982294e+00,-7.533486472921439372e+02,3.864364088210923143e-01,5.865314517426940988e+00
5.360000000000000320e-01,2.680595555555555509e-01,1.919027460943365654e-02,1.919027460943365782e+01,7.844146931745221991e+02,-6.293268277435334568e+00,-7.844146931745221991e+02,3.738075731684826764e-01,6.157841292257982602e+00
5.380000000000000338e-01,2.690597777777777866e-01,1.955757268171846863e-02,1.955757268171846874e+01,8.163614082344569169e+02,-6.660566349720141943e+00,-8.163614082344569169e+02,3.600592605147010516e-01,6.451800093776416389e+00
5.400000000000000355e-01,2.700599999999999667e-01,1.991055315680105922e-02,1.991055315680105764e+01,8.488969996307555448e+02,-7.013546824802734392e+00,-8.488969996307555448e+02,3.451860003684128486e-01,6.745677393933614319e+00
5.420000000000000373e-01,2.710602222222222024e-01,2.024809809845544428e-02,2.024809809845544351e+01,8.815074958338171882e+02,-7.351091766457116705e+00,-8.815074958338171882e+02,3.292306086410050625e-01,7.037695629767328320e+00
5.440000000000000391e-01,2.720604444444444381e-01,2.056916069879802939e-02,2.056916069879802933e+01,9.141074249052174991e+02,-7.672154366799706082e+00,-9.141074249052174991e+02,3.122417540160125071e-01,7.325920260087635860e+00
5.460000000000000409e-01,2.730606666666666738e-01,2.087272038060037152e-02,2.087272038060037005e+01,9.466258143716220275e+02,-7.975714048602043249e+00,-9.466258143716220275e+02,2.941990745131182194e-01,7.608313055464405394e+00
5.480000000000000426e-01,2.740608888888889094e-01,2.115768960296850187e-02,2.115768960296850310e+01,9.789474312419424678e+02,-8.260683270970178071e+00,-9.789474312419424678e+02,2.750408200682201709e-01,7.882647199273161043e+00
5.500000000000000444e-01,2.750611111111110896e-01,2.142292426110128586e-02,2.142292426110128645e+01,1.010860339558596024e+03,-8.525917929102959647e+00,-1.010860339558596024e+03,2.547570115579560479e-01,8.146498323345252146e+00
5.520000000000000462e-01,2.760613333333333252e-01,2.166731685142287214e-02,2.166731685142287134e+01,1.041852122766265893e+03,-8.770310519424546314e+00,-1.041852122766265893e+03,2.333905423822830727e-01,8.397299280341714578e+00
5.540000000000000480e-01,2.770615555555555609e-01,2.188980907499580436e-02,2.188980907499580297e+01,1.071460363367795935e+03,-8.992802742997477949e+00,-1.071460363367795935e+03,2.109514566947225944e-01,8.632363805734804885e+00
5.560000000000000497e-01,2.780617777777777966e-01,2.208931352101529966e-02,2.208931352101529910e+01,1.099355270372408995e+03,-9.192307189016974078e+00,-1.099355270372408995e+03,1.874210014739752239e-01,8.848874382633537650e+00
5.580000000000000515e-01,2.790619999999999767e-01,2.226473437616663040e-02,2.226473437616662920e+01,1.125105235727908621e+03,-9.367728044168302404e+00,-1.125105235727908621e+03,1.628446308321827019e-01,9.043950441901630555e+00
5.600000000000000533e-01,2.800622222222222124e-01,2.241507515807113909e-02,2.241507515807114004e+01,1.147978460621592376e+03,-9.518068826072813238e+00,-1.147978460621592376e+03,1.373637488302001941e-01,9.214788620382986295e+00
5.620000000000000551e-01,2.810624444444444481e-01,2.253952292438207022e-02,2.253952292438206939e+01,1.167301209319568216e+03,-9.642516592383742591e+00,-1.167301209319568216e+03,1.111387522177107456e-01,9.358827179242060978e+00
5.640000000000000568e-01,2.820626666666666837e-01,2.263740205750754825e-02,2.263740205750754697e+01,1.182645835216338355e+03,-9.740395725509221947e+00,-1.182645835216338355e+03,8.429201396062957485e-02,9.473809650550135686e+00
5.660000000000000586e-01,2.830628888888888639e-01,2.270814441542064882e-02,2.270814441542064799e+01,1.193554588435328469e+03,-9.811138083422321188e+00,-1.193554588435328469e+03,5.696237446666962967e-02,9.557840564642004821e+00
5.680000000000000604e-01,2.840631111111110996e-01,2.275135212305175528e-02,2.275135212305175614e+01,1.199524761034812855e+03,-9.854345791053431114e+00,-1.199524761034812855e+03,2.934926985634156438e-02,9.609527936839262097e+00
5.700000000000000622e-01,2.850633333333333352e-01,2.276685599925326944e-02,2.276685599925326997e+01,1.200068297765336865e+03,-9.869849667254944947e+00,-1.200068297765336865e+03,1.709188375871306675e-03,9.628123803039034811e+00
5.720000000000000639e-01,2.860635555555555709e-01,2.275477125944277632e-02,2.275477125944277645e+01,1.195191377960297814e+03,-9.857764927444453207e+00,-1.195191377960297814e+03,-2.568715752429540089e-02,9.613652292442772307e+00
5.740000000000000657e-01,2.870637777777778066e-01,2.271547026769022218e-02,2.271547026769022182e+01,1.185406207521812121e+03,-9.818463935691898570e+00,-1.185406207521812121e+03,-5.263090256128322153e-02,9.566880527716051574e+00
5.760000000000000675e-01,2.880639999999999867e-01,2.264948606280796709e-02,2.264948606280796639e+01,1.170926071110972998e+03,-9.752479730809641367e+00,-1.170926071110972998e+03,-7.897873333812022167e-02,9.489154074313464804e+00
5.779999999999999583e-01,2.890642222222221669e-01,2.255747769935472630e-02,2.255747769935472746e+01,1.151892988961348010e+03,-9.660471367356404215e+00,-1.151892988961348010e+03,-1.045966699821008206e-01,9.382313620146732092e+00
5.799999999999999600e-01,2.900644444444444026e-01,2.244024623543488389e-02,2.244024623543488417e+01,1.128781033873211754e+03,-9.543239903436559146e+00,-1.128781033873211754e+03,-1.293528193155033534e-01,9.248653374736379718e+00
5.819999999999999618e-01,2.910646666666666382e-01,2.229871457058180129e-02,2.229871457058180084e+01,1.102233663304226184e+03,-9.401708238583475818e+00,-1.102233663304226184e+03,-1.531333614241479069e-01,9.090800135139248894e+00
