phase,time_s,displacement_m,displacement_mm,displacement_velocity_m_s,measured_force_n,raw_contact_force_n,sim_force_n,force_error_n,kh,kd,rigid_contact_count,pair_contact_count,active_pair_contact_count,pair_stiffness_sum,pair_depth_min_m,pair_depth_max_m,top_contact_force_n,top_solver_force_n,top_rigid_contact_count,top_pair_contact_count,top_active_pair_contact_count,top_pair_stiffness_sum,top_pair_depth_min_m,top_pair_depth_max_m,bottom_contact_force_n,bottom_solver_force_n,bottom_rigid_contact_count,bottom_pair_contact_count,bottom_active_pair_contact_count,bottom_pair_stiffness_sum,bottom_pair_depth_min_m,bottom_pair_depth_max_m,shoe_vertical_velocity_m_s,shoe_abs_vertical_velocity_m_s,shoe_angular_velocity_x_rad_s,shoe_angular_velocity_y_rad_s,shoe_angular_velocity_z_rad_s,shoe_angular_velocity_norm_rad_s,shoe_free_axis_angular_velocity_rad_s,shoe_abs_free_axis_angular_velocity_rad_s,indenter_platen_stop_active,indenter_command_z_m,indenter_applied_z_m,indenter_stop_z_m
0.522,0.261522,0.0161215668786,16.1215668786,0.4421060665668648,575.537170113,26.423499295005822,26.423499295005822,-549.1136708179941,2000000.0,250.0,104,74,74,4419.65380859375,-0.010888621104246356,-0.0028272361354368756,26.423499295005822,0.0,104,74,74,4419.65380859375,-0.010888621104246356,-0.0028272361354368756,25.862264286003942,0.0,104,30,29,25535.150390625,-0.007234499091282487,0.00020013536413898692,9.02471219887957e-05,9.02471219887957e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.05165551728479009,0.05165551728479009,0.0251
0.524,0.262524,0.016561785306,16.561785305999997,0.43613667105788423,600.775799212,27.702652383531955,27.702652383531955,-573.0731468284681,2000000.0,250.0,102,71,71,4457.578125,-0.011343181043811837,-0.0028272362291113713,27.702652383531955,0.0,102,71,71,4457.578125,-0.011343181043811837,-0.0028272362291113713,25.861294953948644,0.0,102,31,30,25592.748046875,-0.007234363351017237,0.0002001686953008175,0.00011529768380569294,0.00011529768380569294,0.0,0.0,0.0,0.0,0.0,0.0,0,0.051215298857390096,0.051215298857390096,0.0251
0.526,0.263526,0.0169955847674,16.9955847674,0.4292341303892204,626.889339233,29.162661682092835,29.162661682092835,-597.7266775509072,2000000.0,250.0,106,76,76,4765.451171875,-0.011793358963805012,-0.002827236196344856,29.162661682092835,0.0,106,76,76,4765.451171875,-0.011793358963805012,-0.002827236196344856,25.860211438705576,0.0,106,30,29,25535.029296875,-0.0072342087514698505,0.0002002044566324912,0.00011989488848485053,0.00011989488848485053,0.0,0.0,0.0,0.0,0.0,0.0,0,0.050781499395990096,0.050781499395990096,0.0251
0.528,0.264528,0.0174219705033,17.421970503300003,0.421312654191615,653.97154415,30.388689888361426,30.388689888361426,-623.5828542616385,2000000.0,250.0,105,74,74,4886.158203125,-0.012119387109138041,-0.0028272362291113795,30.388689888361426,0.0,105,74,74,4886.158203125,-0.012119387109138041,-0.0028272362291113795,25.859104881426674,0.0,105,31,30,25592.6328125,-0.007234055316075683,0.0002002387773245573,0.00011458689550636336,0.00011458689550636336,0.0,0.0,0.0,0.0,0.0,0.0,0,0.050355113660090094,0.050355113660090094,0.0251
0.53,0.26553,0.0178398953264,17.839895326399997,0.4123399345309373,682.04515336,31.53730527574316,31.53730527574316,-650.5078480842568,2000000.0,250.0,101,71,71,4950.91259765625,-0.012461880094567088,-0.002827235686628068,31.53730527574316,0.0,101,71,71,4950.91259765625,-0.012461880094567088,-0.002827235686628068,25.858028513446264,0.0,101,30,29,25534.9140625,-0.007233903044834733,0.00020027408754685894,0.00011876718053827062,0.00011876718053827062,0.0,0.0,0.0,0.0,0.0,0.0,0,0.049937188836990096,0.049937188836990096,0.0251
0.532,0.266532,0.0182482997321,18.2482997321,0.4023064417165667,711.012292822,32.64162533204897,32.64162533204897,-678.370667489951,2000000.0,250.0,112,81,81,4952.04150390625,-0.012811978590590004,-0.0028272357106684624,32.64162533204897,0.0,112,81,81,4952.04150390625,-0.012811978590590004,-0.0028272357106684624,25.856887054301342,0.0,112,31,30,25809.689453125,-0.007233739132061601,0.0002003122353926301,0.0001264470920432359,0.0001264470920432359,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04952878443129009,0.04952878443129009,0.0251
0.534,0.267534,0.0186461174356,18.6461174356,0.39120314031935877,740.786719199,33.7279804016691,33.7279804016691,-707.0587387973309,2000000.0,250.0,108,77,77,5058.21435546875,-0.013171828881713123,-0.002827235800936972,33.7279804016691,0.0,108,77,77,5058.21435546875,-0.013171828881713123,-0.002827235800936972,25.85569570804912,0.0,108,31,30,25593.451171875,-0.007233570562675595,0.0002003510235226713,0.0001302831369685009,0.0001302831369685009,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04913096672779009,0.04913096672779009,0.0251
0.536,0.268536,0.0190322708253,19.0322708253,0.37901344081836186,771.494903979,34.87612390641966,34.87612390641966,-736.6187800725803,2000000.0,250.0,105,74,74,5093.5234375,-0.013520216007848126,-0.0028272353309699246,34.87612390641966,0.0,105,74,74,5093.5234375,-0.013520216007848126,-0.0028272353309699246,25.854450126601012,0.0,105,31,30,25809.57421875,-0.007233392912894487,0.00020039320224896073,0.00014702914631925523,0.00014702914631925523,0.0,0.0,0.0,0.0,0.0,0.0,0,0.048744813338090096,0.048744813338090096,0.0251
0.538,0.269538,0.019405660371,19.405660371,0.36571116821357386,803.178720687,36.08383068521809,36.08383068521809,-767.0948900017819,2000000.0,250.0,110,79,79,5360.3583984375,-0.013832628398926308,-0.002827235330969926,36.08383068521809,0.0,110,79,79,5360.3583984375,-0.013832628398926308,-0.002827235330969926,25.853040795461393,0.0,110,31,30,25592.458984375,-0.007233194075524807,0.00020043885888298973,0.00015181201160885394,0.00015181201160885394,0.0,0.0,0.0,0.0,0.0,0.0,0,0.048371423792390095,0.048371423792390095,0.0251
0.54,0.27054,0.0197651560064,19.7651560064,0.3512783976546885,835.575189049,37.05623121781201,37.05623121781201,-798.5189578311879,2000000.0,250.0,106,76,76,5490.5615234375,-0.014093959732833505,-0.002827235709882495,37.05623121781201,0.0,106,76,76,5490.5615234375,-0.014093959732833505,-0.002827235709882495,25.851653428662175,0.0,106,30,29,25534.564453125,-0.007232997100800276,0.00020048354053869843,0.00014911290782038122,0.00014911290782038122,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0480119281569901,0.0480119281569901,0.0251
0.542,0.271542,0.0201096222799,20.109622279899998,0.33573747250498975,868.227403091,37.95263853688217,37.95263853688217,-830.2747645541178,2000000.0,250.0,106,75,75,5537.2255859375,-0.01437211167674135,-0.003561332504681995,37.95263853688217,0.0,106,75,75,5537.2255859375,-0.01437211167674135,-0.003561332504681995,25.85030952004813,0.0,106,31,30,25592.3125,-0.007232807110995054,0.00020052673062309623,0.0001440637861378491,0.0001440637861378491,0.0,0.0,0.0,0.0,0.0,0.0,0,0.047667461883490095,0.047667461883490095,0.0251
0.544,0.272544,0.0204379739013,20.4379739013,0.3191392766966068,900.86410547,38.783336235704645,38.783336235704645,-862.0807692342954,2000000.0,250.0,108,78,78,5586.25048828125,-0.01466492740166778,-0.003561330850880408,38.783336235704645,0.0,108,78,78,5586.25048828125,-0.01466492740166778,-0.003561330850880408,25.848902719513067,0.0,108,30,29,25534.4140625,-0.007232608273625374,0.00020057326037203893,0.00015618234465364367,0.00015618234465364367,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04733911026209009,0.04733911026209009,0.0251
0.546,0.273546,0.0207491773904,20.7491773904,0.30149563323353057,933.44264402,39.56606626359411,39.56606626359411,-893.8765777564058,2000000.0,250.0,112,82,82,5604.00244140625,-0.014965427679362778,-0.0035613272142871943,39.56606626359411,0.0,112,82,82,5604.00244140625,-0.014965427679362778,-0.0035613272142871943,25.84744398607878,0.0,112,30,29,25534.328125,-0.0072324033826589584,0.00020062001567566767,0.00015702527889516205,0.00015702527889516205,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0470279067729901,0.0470279067729901,0.0251
0.548,0.274548,0.0210421711503,21.0421711503,0.2827591649700594,965.890935845,40.315349429148704,40.315349429148704,-925.5755864158513,2000000.0,250.0,113,83,83,5632.42333984375,-0.015248261169364022,-0.003561325731172483,40.315349429148704,0.0,113,83,83,5632.42333984375,-0.015248261169364022,-0.003561325731172483,25.846012859987265,0.0,113,30,29,25534.251953125,-0.007232198026031256,0.00020066693105036393,0.00015649248962290585,0.00015649248962290585,0.0,0.0,0.0,0.0,0.0,0.0,0,0.046734913013090094,0.046734913013090094,0.0251
0.55,0.27555,0.021315826757,21.315826757,0.2628951114770448,998.027300151,41.05328736264518,41.05328736264518,-956.9740127883548,2000000.0,250.0,110,80,80,5646.9072265625,-0.015512436869610598,-0.003561329085156556,41.05328736264518,0.0,110,80,80,5646.9072265625,-0.015512436869610598,-0.003561329085156556,25.844546056690657,0.0,110,30,29,25534.17578125,-0.007231991970911622,0.00020071505423402414,0.00016770978982094675,0.00016770978982094675,0.0,0.0,0.0,0.0,0.0,0.0,0,0.046461257406390094,0.046461257406390094,0.0251
0.552,0.276552,0.0215690129537,21.5690129537,0.2419257149700602,1029.46302362,41.689879036780276,41.689879036780276,-987.7731445832197,2000000.0,250.0,113,83,83,5807.4619140625,-0.015740324176357956,-0.0035613320979749116,41.689879036780276,0.0,113,83,83,5807.4619140625,-0.015740324176357956,-0.0035613320979749116,25.84291244980447,0.0,113,30,29,25534.08203125,-0.00723176309838891,0.00020076844521099702,0.00018098104919772595,0.00018098104919772595,0.0,0.0,0.0,0.0,0.0,0.0,0,0.046208071209690095,0.046208071209690095,0.0251
0.554,0.277554,0.0218006458898,21.800645889800002,0.2198756376746509,1059.69864196,41.971967023907055,41.971967023907055,-1017.726674936093,2000000.0,250.0,112,81,81,5856.16845703125,-0.01591434958545551,-0.0035613290851565695,41.971967023907055,0.0,112,81,81,5856.16845703125,-0.01591434958545551,-0.0035613290851565695,25.84135571736496,0.0,112,31,30,25592.671875,-0.007231537019833922,0.0002008195369853638,0.00017514050705358386,0.00017514050705358386,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04597643827359009,0.04597643827359009,0.0251
0.556,0.278556,0.0220096437316,22.0096437316,0.19673540354291674,1088.34252415,42.16185608599878,42.16185608599878,-1046.180668064001,2000000.0,250.0,112,81,81,5882.75537109375,-0.016071337709673728,-0.003561329085156733,42.16185608599878,0.0,112,81,81,5882.75537109375,-0.016071337709673728,-0.003561329085156733,25.839679111283687,0.0,112,31,30,25591.576171875,-0.007231300929561257,0.0002008744268096052,0.00018573171109892428,0.00018573171109892428,0.0,0.0,0.0,0.0,0.0,0.0,0,0.045767440431790096,0.045767440431790096,0.0251
0.558,0.279558,0.0221949036385,22.1949036385,0.1725227454590872,1115.0146764,42.31466395971263,42.31466395971263,-1072.7000124402875,2000000.0,250.0,110,79,79,5926.8193359375,-0.0162298117482731,-0.0035613320979749523,42.31466395971263,0.0,110,79,79,5926.8193359375,-0.0162298117482731,-0.0035613320979749523,25.837966873575592,0.0,110,31,30,25591.638671875,-0.007231059717014432,0.00020092929480597377,0.0001835521834436804,0.0001835521834436804,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04558218052489009,0.04558218052489009,0.0251
0.56,0.28056,0.0223553793135,22.3553793135,0.14734343158682606,1139.09387202,42.44469834267663,42.44469834267663,-1096.6491736773232,2000000.0,250.0,111,81,81,5904.97705078125,-0.01637571250372992,-0.0035613290851566376,42.44469834267663,0.0,111,81,81,5904.97705078125,-0.01637571250372992,-0.0035613290851566376,25.8362764197136,0.0,111,30,29,25533.712890625,-0.007230819668620825,0.00020098398817935959,0.00018075347179546952,0.00018075347179546952,0.0,0.0,0.0,0.0,0.0,0.0,0,0.045421704849890096,0.045421704849890096,0.0251
0.562,0.281562,0.0224901798754,22.490179875400003,0.12135512060878284,1159.85448962,42.54804767610459,42.54804767610459,-1117.3064419438956,2000000.0,250.0,110,79,79,5869.7236328125,-0.016498322290175255,-0.004724765000162088,42.54804767610459,0.0,110,79,79,5869.7236328125,-0.016498322290175255,-0.004724765000162088,25.834614993393174,0.0,110,31,30,25591.3046875,-0.00723058357834816,0.00020103864517295733,0.00018926738994196057,0.00018926738994196057,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04528690428799009,0.04528690428799009,0.0251
0.564,0.282564,0.0225985749752,22.598574975200002,0.09469723902195426,1176.76035526,42.626524545208746,42.626524545208746,-1134.1338307147914,2000000.0,250.0,109,78,78,5904.361328125,-0.01659696833315046,-0.00472476515898767,42.626524545208746,0.0,109,78,78,5904.361328125,-0.01659696833315046,-0.00472476515898767,25.832849162932227,0.0,109,31,30,25808.513671875,-0.007230332819744945,0.00020109660545131192,0.00019802530005108565,0.00019802530005108565,0.0,0.0,0.0,0.0,0.0,0.0,0,0.045178509188190094,0.045178509188190094,0.0251
0.566,0.283566,0.0226799531424,22.679953142400002,0.06750153088822408,1189.40061272,42.68559557265634,42.68559557265634,-1146.7150171473436,2000000.0,250.0,108,77,77,5932.6083984375,-0.01667112824870286,-0.0051509157283559015,42.68559557265634,0.0,108,77,77,5932.6083984375,-0.01667112824870286,-0.0051509157283559015,25.830953673850388,0.0,108,31,30,25808.41796875,-0.0072300671599805355,0.0002011583055718802,0.00020828252309001982,0.00020828252309001982,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0450971310209901,0.0450971310209901,0.0251
0.568,0.284568,0.0227338480431,22.7338480431,0.039944559331337004,1197.30283353,42.724854824042815,42.724854824042815,-1154.5779787059573,2000000.0,250.0,107,76,76,5946.70361328125,-0.016722165794447744,-0.004724769082721783,42.724854824042815,0.0,107,76,76,5946.70361328125,-0.016722165794447744,-0.004724769082721783,25.829018590413074,0.0,107,31,30,25592.0078125,-0.0072297896258533,0.00020122210116824135,0.00021109115914441645,0.00021109115914441645,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0450432361202901,0.0450432361202901,0.0251
0.57,0.28557,0.0227600020393,22.760002039299998,0.01226382769461054,1199.95419345,42.74406019566535,42.74406019566535,-1157.2101332543348,2000000.0,250.0,112,77,77,5953.0537109375,-0.016747818884193147,-0.005150916749335305,42.74406019566535,0.0,112,77,77,5953.0537109375,-0.016747818884193147,-0.005150916749335305,25.827124421719947,0.0,112,31,30,25591.044921875,-0.00722952070645988,0.0002012836266658269,0.00021050790383014828,0.00021050790383014828,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0450170821240901,0.0450170821240901,0.0251
0.572,0.286572,0.0227584247538,22.7584247538,-0.015271990868262364,1197.1372407,42.743053497157284,42.743053497157284,-1154.3941872028427,2000000.0,250.0,112,77,77,5954.5654296875,-0.01674647854733896,-0.004724769579744107,42.743053497157284,0.0,112,77,77,5954.5654296875,-0.01674647854733896,-0.004724769579744107,25.82518329025686,0.0,112,31,30,25808.13671875,-0.007229248061776161,0.00020134545775363222,0.00020852139277849346,0.00020852139277849346,0.0,0.0,0.0,0.0,0.0,0.0,0,0.045018659409590094,0.045018659409590094,0.0251
0.574,0.287574,0.0227293969696,22.7293969696,-0.042429830888224274,1189.17094559,42.72203440300138,42.72203440300138,-1146.4489111869987,2000000.0,250.0,106,76,76,5949.0654296875,-0.016718410723714543,-0.00515091675080288,42.72203440300138,0.0,106,76,76,5949.0654296875,-0.016718410723714543,-0.00515091675080288,25.823270445357718,0.0,106,30,29,25533.005859375,-0.007228977512568235,0.00020140735432505608,0.00020877266069874167,0.00020877266069874167,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0450476871937901,0.0450476871937901,0.0251
0.576,0.288576,0.0226733953727,22.6733953727,-0.06904476896207612,1176.41503799,42.68157565689491,42.68157565689491,-1133.733462333105,2000000.0,250.0,108,77,77,5937.294921875,-0.0166660768960651,-0.0047247699620158335,42.68157565689491,0.0,108,77,77,5937.294921875,-0.0166660768960651,-0.0047247699620158335,25.82130145968652,0.0,108,31,30,25590.72265625,-0.007228699047118425,0.0002014715937548317,0.00021641829516738653,0.00021641829516738653,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0451036887906901,0.0451036887906901,0.0251
0.578,0.289578,0.0225910312526,22.5910312526,-0.09498185319361241,1159.0477748,42.622056982707896,42.622056982707896,-1116.4257178172923,2000000.0,250.0,109,78,78,5905.9912109375,-0.01659138085752107,-0.004724770083874303,42.622056982707896,0.0,109,78,78,5905.9912109375,-0.01659138085752107,-0.004724770083874303,25.819363635174934,0.0,109,31,30,25591.4921875,-0.007228419417515397,0.00020153610967099667,0.00022171824821271002,0.00022171824821271002,0.0,0.0,0.0,0.0,0.0,0.0,0,0.045186052910790094,0.045186052910790094,0.0251
0.58,0.29058,0.0224830517389,22.483051738900002,-0.12010559945109733,1137.40926673,42.54421070626694,42.54421070626694,-1094.865056023733,2000000.0,250.0,110,79,79,5880.75048828125,-0.01649347451678545,-0.004724769308981502,42.54421070626694,0.0,110,79,79,5880.75048828125,-0.01649347451678545,-0.004724769308981502,25.81726913508177,0.0,110,31,30,25590.505859375,-0.007228125585243106,0.00020160359417786822,0.00022484862711280584,0.00022484862711280584,0.0,0.0,0.0,0.0,0.0,0.0,0,0.045294032424490094,0.045294032424490094,0.0251
0.582,0.291582,0.0223503396313,22.3503396313,-0.14429094940119747,1112.09482383,42.44239032233551,42.44239032233551,-1069.6524335076645,2000000.0,250.0,112,81,81,5906.646484375,-0.016373114560415375,-0.0035613269402784142,42.44239032233551,0.0,112,81,81,5906.646484375,-0.016373114560415375,-0.0035613269402784142,25.815200833653222,0.0,112,31,30,25807.64453125,-0.007227833149954677,0.00020166938338661566,0.00021835649386048317,0.00021835649386048317,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0454267445320901,0.0454267445320901,0.0251
0.584,0.292584,0.0221938926763,22.1938926763,-0.16743550294411058,1083.8512761,42.315934407476405,42.315934407476405,-1041.5353416925236,2000000.0,250.0,110,79,79,5926.06201171875,-0.016231210179022813,-0.003561329085156842,42.315934407476405,0.0,110,79,79,5926.06201171875,-0.016231210179022813,-0.003561329085156842,25.813246682952162,0.0,110,31,30,25591.154296875,-0.007227558176964521,0.00020173153461655602,0.00020755603327415884,0.00020755603327415884,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0455831914870901,0.0455831914870901,0.0251
0.586,0.293586,0.0220147988834,22.0147988834,-0.18944984635728446,1053.40388389,42.168600281283105,42.168600281283105,-1011.2352836087169,2000000.0,250.0,111,80,80,5886.61669921875,-0.016077399126207474,-0.003561329085156815,42.168600281283105,0.0,111,80,80,5886.61669921875,-0.016077399126207474,-0.003561329085156815,25.81140377779548,0.0,111,31,30,25591.05859375,-0.007227293914183974,0.00020179135026410222,0.00020346487872302532,0.00020346487872302532,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04576228527999009,0.04576228527999009,0.0251
0.588,0.294588,0.0218142351842,21.8142351842,-0.21024884261477084,1021.19035919,41.988822465622796,41.988822465622796,-979.2015367243772,2000000.0,250.0,113,82,82,5843.81787109375,-0.015927016340009148,-0.0035613290851568284,41.988822465622796,0.0,113,82,82,5843.81787109375,-0.015927016340009148,-0.0035613290851568284,25.80948205770192,0.0,113,31,30,25590.08203125,-0.0072270226664841175,0.0002018535160459578,0.00020404468523338437,0.00020404468523338437,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04596284897919009,0.04596284897919009,0.0251
0.59,0.29559,0.0215934602028,21.5934602028,-0.22977938193612601,987.458496323,41.73368446461116,41.73368446461116,-945.7248118583888,2000000.0,250.0,110,80,80,5808.73388671875,-0.015761416905928402,-0.003561332097975075,41.73368446461116,0.0,110,80,80,5808.73388671875,-0.015761416905928402,-0.003561332097975075,25.8076970128947,0.0,110,30,29,25532.146484375,-0.007226767251268029,0.00020191052317386493,0.00019009385141544044,0.00019009385141544044,0.0,0.0,0.0,0.0,0.0,0.0,0,0.046183623960590094,0.046183623960590094,0.0251
0.592,0.296592,0.0213537573028,21.353757302800002,-0.24802085763472803,952.711409231,41.17226718282571,41.17226718282571,-911.5391420481742,2000000.0,250.0,107,77,77,5648.68994140625,-0.015552897725962554,-0.003561332097975102,41.17226718282571,0.0,107,77,77,5648.68994140625,-0.015552897725962554,-0.003561332097975102,25.805942724436967,0.0,107,30,29,25532.05078125,-0.007226518355309963,0.0002019680105149746,0.00019611121388152242,0.00019611121388152242,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04642332686059009,0.04642332686059009,0.0251
0.594,0.297594,0.0210964264041,21.0964264041,-0.26493049171657646,917.559545713,40.46925750130027,40.46925750130027,-877.0902882116998,2000000.0,250.0,113,82,82,5650.66845703125,-0.015304785255129218,-0.003561332216681649,40.46925750130027,0.0,113,82,82,5650.66845703125,-0.015304785255129218,-0.003561332216681649,25.804128073812105,0.0,113,31,30,25589.640625,-0.007226261775940657,0.0002020266474573873,0.00019719419651664793,0.00019719419651664793,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04668065775929009,0.04668065775929009,0.0251
0.596,0.298596,0.0208228365974,20.8228365974,-0.2804507378742578,882.458657175,39.76361713594895,39.76361713594895,-842.695040039051,2000000.0,250.0,113,82,82,5604.16845703125,-0.015041006680958533,-0.003561328584120656,39.76361713594895,0.0,113,82,82,5604.16845703125,-0.015041006680958533,-0.003561328584120656,25.802383245135857,0.0,113,31,30,25807.017578125,-0.007226014276966453,0.00020208233036100864,0.00018586200894787908,0.00018586200894787908,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04695424756599009,0.04695424756599009,0.0251
0.598,0.299598,0.0205344031254,20.5344031254,-0.2945766972554864,847.869212463,39.0412413664394,39.0412413664394,-808.8279710965606,2000000.0,250.0,111,80,80,5581.060546875,-0.014762814900892984,-0.003561329975165497,39.0412413664394,0.0,111,80,80,5581.060546875,-0.014762814900892984,-0.003561329975165497,25.80074489741076,0.0,111,31,30,25590.484375,-0.007225780980661511,0.00020213492825860158,0.00017907381698023528,0.00017907381698023528,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04724268103799009,0.04724268103799009,0.0251
0.6,0.3006,0.0202325048961,20.2325048961,-0.30736124211576765,813.952009159,38.276103670774084,38.276103670774084,-775.6759054882259,2000000.0,250.0,106,76,76,5535.5126953125,-0.014484887440913342,-0.0035613293799224206,38.276103670774084,0.0,106,76,76,5535.5126953125,-0.014484887440913342,-0.0035613293799224206,25.799028728675,0.0,106,30,29,25531.66796875,-0.007225537905469537,0.00020219092402840033,0.0001862376811914146,0.0001862376811914146,0.0,0.0,0.0,0.0,0.0,0.0,0,0.047544579267290096,0.047544579267290096,0.0251
0.602,0.301602,0.0199184511962,19.9184511962,-0.318858085728543,780.710479682,37.47469189736689,37.47469189736689,-743.2357877846331,2000000.0,250.0,107,76,76,5518.87939453125,-0.014222206272339236,-0.002827235330969919,37.47469189736689,0.0,107,76,76,5518.87939453125,-0.014222206272339236,-0.002827235330969919,25.79738542134482,0.0,107,31,30,25589.4296875,-0.007225304841995239,0.00020224331092322245,0.00017782911891117692,0.00017782911891117692,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04785863296719009,0.04785863296719009,0.0251
0.604,0.302604,0.0195935132923,19.5935132923,-0.32907895169660684,748.191312527,36.61688466322092,36.61688466322092,-711.5744278637791,2000000.0,250.0,109,78,78,5415.42822265625,-0.013961111177957203,-0.0028272353309699238,36.61688466322092,0.0,109,78,78,5415.42822265625,-0.013961111177957203,-0.0028272353309699238,25.795813357307388,0.0,109,31,30,25589.19921875,-0.007225078996270895,0.00020229395158821717,0.0001659128611208871,0.0001659128611208871,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0481835708710901,0.0481835708710901,0.0251
0.606,0.303606,0.019258976977,19.258976977,-0.3380258586327347,716.539422271,35.66456647406463,35.66456647406463,-680.8748557969354,2000000.0,250.0,110,79,79,5339.54736328125,-0.013846317129828256,-0.0028272349522074558,35.66456647406463,0.0,110,79,79,5339.54736328125,-0.013846317129828256,-0.0028272349522074558,25.79425737005178,0.0,110,31,30,25590.134765625,-0.0072248580399900675,0.0002023453707806766,0.00017404188110958785,0.00017404188110958785,0.0,0.0,0.0,0.0,0.0,0.0,0,0.048518107186390096,0.048518107186390096,0.0251
0.608,0.304608,0.0189161094716,18.9161094716,-0.3457406579840292,686.04670564,34.535171080264476,34.535171080264476,-651.5115345597355,2000000.0,250.0,105,74,74,5067.36669921875,-0.013419803763558016,-0.002827235330969919,34.535171080264476,0.0,105,74,74,5067.36669921875,-0.013419803763558016,-0.002827235330969919,25.79262935787994,0.0,105,31,30,25589.16796875,-0.007224629865959287,0.00020239802688593045,0.00018174744036514312,0.00018174744036514312,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0488609746917901,0.0488609746917901,0.0251
0.61,0.30561,0.0185661126984,18.5661126984,-0.35227398313373115,657.005434894,33.52310624720233,33.52310624720233,-623.4823286467977,2000000.0,250.0,108,77,77,5041.29052734375,-0.01310554557425166,-0.0028272364521315864,33.52310624720233,0.0,108,77,77,5041.29052734375,-0.01310554557425166,-0.0028272364521315864,25.7909586327567,0.0,108,31,30,25589.95703125,-0.007224389119073749,0.00020245288033038378,0.0001789764646673575,0.0001789764646673575,0.0,0.0,0.0,0.0,0.0,0.0,0,0.049210971464990094,0.049210971464990094,0.0251
0.612,0.306612,0.0182101524094,18.2101524094,-0.3576624732035931,629.620161102,32.558574393876704,32.558574393876704,-597.0615867081233,2000000.0,250.0,110,79,79,4953.59326171875,-0.012783794265870625,-0.002827235278723854,32.558574393876704,0.0,110,79,79,4953.59326171875,-0.012783794265870625,-0.002827235278723854,25.78937926301347,0.0,110,31,30,25589.869140625,-0.007224163040518761,0.0002025039866566658,0.00017208508506882936,0.00017208508506882936,0.0,0.0,0.0,0.0,0.0,0.0,0,0.049566931753990094,0.049566931753990094,0.0251
0.614,0.307614,0.0178493571021,17.849357102099997,-0.36198103438123574,603.752213318,31.58257331442342,31.58257331442342,-572.1696400035767,2000000.0,250.0,102,71,71,4957.451171875,-0.012475307511493582,-0.002827235978607803,31.58257331442342,0.0,102,71,71,4957.451171875,-0.012475307511493582,-0.002827235978607803,25.78777980898889,0.0,102,31,30,25589.779296875,-0.007223942084237933,0.0002025541034527123,0.0001702659938018769,0.0001702659938018769,0.0,0.0,0.0,0.0,0.0,0.0,0,0.049927727061290096,0.049927727061290096,0.0251
0.616,0.308616,0.0174847424165,17.484742416499998,-0.3653536433133713,579.023222165,30.586351363533947,30.586351363533947,-548.4368708014661,2000000.0,250.0,104,73,73,4881.44921875,-0.012179359778146291,-0.0028272362291112026,30.586351363533947,0.0,104,73,73,4881.44921875,-0.012179359778146291,-0.0028272362291112026,25.78627588082807,0.0,104,31,30,25588.671875,-0.007223725318908691,0.00020260233577573672,0.00015695214096922427,0.00015695214096922427,0.0,0.0,0.0,0.0,0.0,0.0,0,0.050292341746890096,0.050292341746890096,0.0251
0.618,0.309618,0.0171171884009,17.117188400899998,-0.3679009851297401,555.218343881,29.54864488493284,29.54864488493284,-525.6696989960672,2000000.0,250.0,106,75,75,4780.8564453125,-0.01186639571839481,-0.0028272361963447546,29.54864488493284,0.0,106,75,75,4780.8564453125,-0.01186639571839481,-0.0028272361963447546,25.78491606044982,0.0,106,31,30,25589.6328125,-0.0072235295083373785,0.0002026461297646165,0.00014332930732052773,0.00014332930732052773,0.0,0.0,0.0,0.0,0.0,0.0,0,0.050659895762490095,0.050659895762490095,0.0251
0.62,0.31062,0.0167474688423,16.747468842299998,-0.36969612050897993,532.444210107,28.36946282310547,28.36946282310547,-504.0747472838945,2000000.0,250.0,105,74,74,4670.58154296875,-0.011707698460414362,-0.00282723622911127,28.36946282310547,0.0,105,74,74,4670.58154296875,-0.011707698460414362,-0.00282723622911127,25.783585626321553,0.0,105,31,30,25589.5546875,-0.007223345804959536,0.00020268755179131404,0.0001400281471433118,0.0001400281471433118,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0510296153210901,0.0510296153210901,0.0251
