phase,time_s,displacement_m,displacement_mm,displacement_velocity_m_s,measured_force_n,raw_contact_force_n,sim_force_n,force_error_n,kh,kd,rigid_contact_count,pair_contact_count,active_pair_contact_count,pair_stiffness_sum,pair_depth_min_m,pair_depth_max_m,top_contact_force_n,top_solver_force_n,top_rigid_contact_count,top_pair_contact_count,top_active_pair_contact_count,top_pair_stiffness_sum,top_pair_depth_min_m,top_pair_depth_max_m,bottom_contact_force_n,bottom_solver_force_n,bottom_rigid_contact_count,bottom_pair_contact_count,bottom_active_pair_contact_count,bottom_pair_stiffness_sum,bottom_pair_depth_min_m,bottom_pair_depth_max_m,shoe_vertical_velocity_m_s,shoe_abs_vertical_velocity_m_s,shoe_angular_velocity_x_rad_s,shoe_angular_velocity_y_rad_s,shoe_angular_velocity_z_rad_s,shoe_angular_velocity_norm_rad_s,shoe_free_axis_angular_velocity_rad_s,shoe_abs_free_axis_angular_velocity_rad_s,indenter_platen_stop_active,indenter_command_z_m,indenter_applied_z_m,indenter_stop_z_m
0.556,0.278556,0.0176702745335,17.670274533500002,-0.07045161277445189,1922.71157186,168.8022532974657,168.8022532974657,-1753.9093185625343,2000000.0,250.0,132,106,105,44559.3359375,-0.013234582089741272,0.00028568064392581194,168.8022532974657,0.0,132,106,105,44559.3359375,-0.013234582089741272,0.00028568064392581194,20.54111567503632,0.0,132,26,25,24010.03515625,-0.006300176959484816,0.00045725384552497417,-0.000789288489613682,0.000789288489613682,0.0,0.0,0.0,0.0,0.0,0.0,0,0.029068934888037815,0.029068934888037815,0.0001
0.558,0.279558,0.0175952287867,17.5952287867,-0.07909808473054092,1903.68901781,167.08107225615967,167.08107225615967,-1736.6079455538404,2000000.0,250.0,131,105,103,64338.55078125,-0.013183297303938881,0.000739825859251364,167.08107225615967,0.0,131,105,103,64338.55078125,-0.013183297303938881,0.000739825859251364,20.546752514849103,0.0,131,26,25,24010.296875,-0.0063012815080583096,0.00045686175872106105,-0.0007915601599961519,0.0007915601599961519,0.0,0.0,0.0,0.0,0.0,0.0,0,0.029143980634837814,0.029143980634837814,0.0001
0.56,0.28056,0.0175117619717,17.5117619717,-0.08724959026946166,1882.96324391,165.16883062710053,165.16883062710053,-1717.7944132828995,2000000.0,250.0,134,108,106,64284.11328125,-0.013128544547092693,0.0008161263155704868,165.16883062710053,0.0,134,108,106,64284.11328125,-0.013128544547092693,0.0008161263155704868,20.55243640214492,0.0,134,26,25,24010.544921875,-0.0063023928087204695,0.0004564670962281525,-0.0007955545443110168,0.0007955545443110168,0.0,0.0,0.0,0.0,0.0,0.0,0,0.029227447449837816,0.029227447449837816,0.0001
0.562,0.281562,0.0174203806078,17.420380607800002,-0.09488773413173668,1860.79498616,163.0832417940449,163.0832417940449,-1697.7117443659552,2000000.0,250.0,133,107,106,43845.74609375,-0.013089073030628635,0.00017495981346762196,163.0832417940449,0.0,133,107,106,43845.74609375,-0.013089073030628635,0.00017495981346762196,20.558106334644,0.0,133,26,25,24010.80859375,-0.006303505972027779,0.0004560722882160917,-0.0007992800674401224,0.0007992800674401224,0.0,0.0,0.0,0.0,0.0,0.0,0,0.029318828813737815,0.029318828813737815,0.0001
0.564,0.282564,0.0173216069525,17.321606952499998,-0.1020038380239523,1837.41106671,160.82481539539555,160.82481539539555,-1676.5862513146044,2000000.0,250.0,133,107,106,43587.859375,-0.013168720081170104,0.00017679629043897312,160.82481539539555,0.0,133,107,106,43587.859375,-0.013168720081170104,0.00017679629043897312,20.56378660922064,0.0,133,26,25,24011.07421875,-0.006304617738351226,0.00045567772758658975,-0.0008004799601621926,0.0008004799601621926,0.0,0.0,0.0,0.0,0.0,0.0,0,0.029417602469037817,0.029417602469037817,0.0001
0.566,0.283566,0.0172159649164,17.2159649164,-0.10860004940119694,1812.98360205,158.38195361434228,158.38195361434228,-1654.6016484356576,2000000.0,250.0,130,104,103,43958.78125,-0.013057394265841862,0.0001787760842946757,158.38195361434228,0.0,130,104,103,43958.78125,-0.013057394265841862,0.0001787760842946757,20.569462466488183,0.0,130,26,25,24011.34375,-0.006305729737505317,0.0004552829050226137,-0.0008061620756052434,0.0008061620756052434,0.0,0.0,0.0,0.0,0.0,0.0,0,0.029523244505137814,0.029523244505137814,0.0001
0.568,0.284568,0.0171039724535,17.1039724535,-0.11467401462075699,1787.77778173,155.8060897757593,155.8060897757593,-1631.9716919542407,2000000.0,250.0,126,100,99,43481.6484375,-0.013047701286181747,0.00018088469458708845,155.8060897757593,0.0,126,100,99,43481.6484375,-0.013047701286181747,0.00018088469458708845,20.57517898623977,0.0,126,26,25,24011.61328125,-0.006306841969490051,0.0004548885772237554,-0.0008079789695329964,0.0008079789695329964,0.0,0.0,0.0,0.0,0.0,0.0,0,0.029635236968037815,0.029635236968037815,0.0001
0.57,0.28557,0.0169861581911,16.986158191100003,-0.12020929426147475,1761.99112751,153.0730769337691,153.0730769337691,-1608.918050576231,2000000.0,250.0,126,100,99,43266.0625,-0.013057649907040267,0.00018311892830509546,153.0730769337691,0.0,126,100,99,43266.0625,-0.013057649907040267,0.00018311892830509546,20.580798948232253,0.0,126,26,25,24011.873046875,-0.006307945353910327,0.00045449733443092555,-0.0008030787575989962,0.0008030787575989962,0.0,0.0,0.0,0.0,0.0,0.0,0,0.029753051230437814,0.029753051230437814,0.0001
0.572,0.286572,0.0168630730278,16.863073027800002,-0.1252079711077858,1735.76171463,150.18454856373796,150.18454856373796,-1585.577166066262,2000000.0,250.0,128,102,100,62763.70703125,-0.013071347641989396,0.0007971245911479186,150.18454856373796,0.0,128,102,100,62763.70703125,-0.013071347641989396,0.0007971245911479186,20.586413782974937,0.0,128,26,25,24012.142578125,-0.0063090401235967875,0.0004541094967862591,-0.0007934048189781606,0.0007934048189781606,0.0,0.0,0.0,0.0,0.0,0.0,0,0.029876136393737814,0.029876136393737814,0.0001
0.574,0.287574,0.016735241417,16.735241416999997,-0.12972541511976132,1709.25640019,147.14607461855113,147.14607461855113,-1562.1103255714488,2000000.0,250.0,130,104,102,62500.5234375,-0.012988409267382386,0.0009115469801104781,147.14607461855113,0.0,130,104,102,62500.5234375,-0.012988409267382386,0.0009115469801104781,20.59192765524493,0.0,130,26,25,24012.3984375,-0.006310119293630123,0.0004537273634923622,-0.0007836344302631915,0.0007836344302631915,0.0,0.0,0.0,0.0,0.0,0.0,0,0.030003968004537817,0.030003968004537817,0.0001
0.576,0.288576,0.0166031032959,16.6031032959,-0.13385159061876095,1682.64430854,144.0059839550117,144.0059839550117,-1538.6383245849884,2000000.0,250.0,127,101,101,22590.63671875,-0.012864835421683603,-0.0007973087890640468,144.0059839550117,0.0,127,101,101,22590.63671875,-0.012864835421683603,-0.0007973087890640468,20.597305991717825,0.0,127,26,25,24012.650390625,-0.0063111751805990934,0.0004533536412054673,-0.0007684589945711195,0.0007684589945711195,0.0,0.0,0.0,0.0,0.0,0.0,0,0.030136106125637815,0.030136106125637815,0.0001
0.578,0.289578,0.0164670028294,16.467002829400002,-0.13766760309381176,1655.99055142,140.75049154060952,140.75049154060952,-1515.2400598793904,2000000.0,250.0,121,97,97,22075.39453125,-0.012766417565775597,-0.0006792074922869623,140.75049154060952,0.0,121,97,97,22075.39453125,-0.012766417565775597,-0.0006792074922869623,20.602664470260493,0.0,121,24,23,24084.478515625,-0.006312222220003605,0.00045298282930161804,-0.0007594244088977575,0.0007594244088977575,0.0,0.0,0.0,0.0,0.0,0.0,0,0.030272206592137814,0.030272206592137814,0.0001
0.58,0.29058,0.0163272174193,16.3272174193,-0.14122160508981985,1629.33300784,137.39646767591432,137.39646767591432,-1491.9365401640857,2000000.0,250.0,121,96,96,22029.90234375,-0.012665355216948476,-0.0005565615949970903,137.39646767591432,0.0,121,96,96,22029.90234375,-0.012665355216948476,-0.0005565615949970903,20.607899786371974,0.0,121,25,24,24020.98046875,-0.006313245976343751,0.00045262031198944896,-0.0007509819697588682,0.0007509819697588682,0.0,0.0,0.0,0.0,0.0,0.0,0,0.030411992002237816,0.030411992002237816,0.0001
0.582,0.291582,0.0161839947328,16.183994732800002,-0.1445369457085821,1602.74443014,133.96073489480224,133.96073489480224,-1468.7836952451978,2000000.0,250.0,125,99,99,21911.310546875,-0.012588903501869003,-0.0005488351991433521,133.96073489480224,0.0,125,99,99,21911.310546875,-0.012588903501869003,-0.0005488351991433521,20.61308731565444,0.0,125,26,25,24013.390625,-0.0063142620492726564,0.000452260734164156,-0.0007411022670567036,0.0007411022670567036,0.0,0.0,0.0,0.0,0.0,0.0,0,0.030555214688737814,0.030555214688737814,0.0001
0.584,0.292584,0.0160375653801,16.037565380100002,-0.1476411551896213,1576.34453667,130.44537506050867,130.44537506050867,-1445.8991616094913,2000000.0,250.0,125,101,101,21468.205078125,-0.012586385927101859,-0.0005542410392710209,130.44537506050867,0.0,125,101,101,21468.205078125,-0.012586385927101859,-0.0005542410392710209,20.618210487295244,0.0,125,24,23,24085.181640625,-0.006315260659903288,0.00045190745731815696,-0.0007272799266502261,0.0007272799266502261,0.0,0.0,0.0,0.0,0.0,0.0,0,0.030701644041437815,0.030701644041437815,0.0001
0.586,0.293586,0.0158881218578,15.8881218578,-0.1505856705588826,1550.22953113,126.86505743034134,126.86505743034134,-1423.3644736996587,2000000.0,250.0,128,102,102,21406.67578125,-0.012583813437520793,-0.0004892846824284675,126.86505743034134,0.0,128,102,102,21406.67578125,-0.012583813437520793,-0.0004892846824284675,20.623218077375466,0.0,128,26,25,24013.8828125,-0.006316242506727576,0.00045155955012887716,-0.0007165257120504975,0.0007165257120504975,0.0,0.0,0.0,0.0,0.0,0.0,0,0.030851087563737816,0.030851087563737816,0.0001
0.588,0.294588,0.0157357916963,15.7357916963,-0.15341925304391069,1524.2991913,123.20150689133133,123.20150689133133,-1401.0976844086688,2000000.0,250.0,122,96,96,21148.59375,-0.012581191520418089,-0.0004599449238790049,123.20150689133133,0.0,122,96,96,21148.59375,-0.012581191520418089,-0.0004599449238790049,20.628124316770148,0.0,122,26,25,24014.107421875,-0.006317203631624579,0.0004512196028372273,-0.0007074196473695338,0.0007074196473695338,0.0,0.0,0.0,0.0,0.0,0.0,0,0.031003417725237816,0.031003417725237816,0.0001
0.59,0.29559,0.0155806696747,15.580669674700001,-0.15613525044910137,1498.40008483,119.46258173182031,119.46258173182031,-1378.9375030981796,2000000.0,250.0,121,95,94,40783.3203125,-0.012639760304164386,0.001142274919761932,119.46258173182031,0.0,121,95,94,40783.3203125,-0.012639760304164386,0.001142274919761932,20.632931964119084,0.0,121,26,25,24014.333984375,-0.006318139843642712,0.000450888168415986,-0.0007004867075011134,0.0007004867075011134,0.0,0.0,0.0,0.0,0.0,0.0,0,0.031158539746837813,0.031158539746837813,0.0001
0.592,0.296592,0.0154228966544,15.422896654399999,-0.15866695149700583,1472.49412891,115.66580794696506,115.66580794696506,-1356.828320963035,2000000.0,250.0,126,100,99,40417.90625,-0.01264207944843393,0.0012819002945608504,115.66580794696506,0.0,126,100,99,40417.90625,-0.01264207944843393,0.0012819002945608504,20.637667681792475,0.0,126,26,25,24014.546875,-0.006319067673757672,0.0004505600081756711,-0.0006860150024294853,0.0006860150024294853,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03131631276713782,0.03131631276713782,0.0001
0.594,0.297594,0.0152627011039,15.2627011039,-0.1609476499501037,1446.76214985,111.791691594848,111.791691594848,-1334.970458255152,2000000.0,250.0,122,98,98,19839.501953125,-0.012420630070304736,-0.00046084688573796995,111.791691594848,0.0,122,98,98,19839.501953125,-0.012420630070304736,-0.00046084688573796995,20.642290768054743,0.0,122,24,23,24086.263671875,-0.00631997175514698,0.00045024085557088256,-0.0006659008213318884,0.0006659008213318884,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03147650831763782,0.03147650831763782,0.0001
0.596,0.298596,0.0151003575639,15.1003575639,-0.1629783372255531,1421.41141133,107.88067600574392,107.88067600574392,-1313.530735324256,2000000.0,250.0,123,98,98,19447.41796875,-0.012194966088818746,-0.0004154527882905337,107.88067600574392,0.0,123,98,98,19447.41796875,-0.012194966088818746,-0.0004154527882905337,20.646762972109293,0.0,123,25,24,24022.80078125,-0.006320842541754246,0.00044993351912125945,-0.0006448416970670223,0.0006448416970670223,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03163885185763782,0.03163885185763782,0.0001
0.598,0.299598,0.0149360925161,14.936092516099999,-0.1648388339321345,1396.5185825,103.93573813706918,103.93573813706918,-1292.582844362931,2000000.0,250.0,124,99,99,18703.3515625,-0.012160143326406338,-0.0004521656868560833,103.93573813706918,0.0,124,99,99,18703.3515625,-0.012160143326406338,-0.0004521656868560833,20.65105350661527,0.0,124,25,24,24022.99609375,-0.006321681896224618,0.0004496372275752947,-0.0006249411380849779,0.0006249411380849779,0.0,0.0,0.0,0.0,0.0,0.0,0,0.031803116905437814,0.031803116905437814,0.0001
0.6,0.3006,0.0147700205407,14.770020540700001,-0.16662954985029899,1372.06346022,99.91175983506353,99.91175983506353,-1272.1517003849365,2000000.0,250.0,121,95,95,18352.1875,-0.012001697620051127,-0.0004240242360441515,99.91175983506353,0.0,121,95,95,18352.1875,-0.012001697620051127,-0.0004240242360441515,20.65520329611457,0.0,121,26,25,24015.36328125,-0.0063224975019693375,0.00044934912875760347,-0.0006076210411265492,0.0006076210411265492,0.0,0.0,0.0,0.0,0.0,0.0,0,0.031969188880837815,0.031969188880837815,0.0001
0.602,0.301602,0.0146021668982,14.6021668982,-0.16842563343313355,1347.98850669,95.83881386913743,95.83881386913743,-1252.1496928208626,2000000.0,250.0,121,95,95,18162.4296875,-0.011905780047604175,-0.00011190793225662743,95.83881386913743,0.0,121,95,95,18162.4296875,-0.011905780047604175,-0.00011190793225662743,20.6592568282625,0.0,121,26,25,24015.5546875,-0.006323289591819048,0.0004490692663239315,-0.0005925408913753927,0.0005925408913753927,0.0,0.0,0.0,0.0,0.0,0.0,0,0.032137042523337815,0.032137042523337815,0.0001
0.604,0.302604,0.0144324955713,14.4324955713,-0.17027539865269414,1324.24145766,91.67378868747141,91.67378868747141,-1232.5676689725285,2000000.0,250.0,116,92,90,57686.91796875,-0.011976618178588166,0.0009330289728582291,91.67378868747141,0.0,116,92,90,57686.91796875,-0.011976618178588166,0.0009330289728582291,20.66318103802048,0.0,116,24,23,24087.205078125,-0.006324050249531865,0.00044880078348796815,-0.0005758805782534182,0.0005758805782534182,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03230671385023781,0.03230671385023781,0.0001
0.606,0.303606,0.0142609349993,14.2609349993,-0.1721905022455088,1300.73596276,87.46508876466655,87.46508876466655,-1213.2708739953334,2000000.0,250.0,120,94,92,57413.64453125,-0.01211738293191911,0.00035359203141411416,87.46508876466655,0.0,120,94,92,57413.64453125,-0.01211738293191911,0.00035359203141411416,20.666940626950883,0.0,120,26,25,24015.91796875,-0.006324788089841604,0.0004485403769649565,-0.0005584296304732561,0.0005584296304732561,0.0,0.0,0.0,0.0,0.0,0.0,0,0.032478274422237816,0.032478274422237816,0.0001
0.608,0.304608,0.0140874258048,14.0874258048,-0.1741435454590814,1277.40214516,83.32331690002718,83.32331690002718,-1194.0788282599729,2000000.0,250.0,117,93,91,56758.64453125,-0.01197758753577341,0.0004505914356358401,83.32331690002718,0.0,117,93,91,56758.64453125,-0.01197758753577341,0.0004505914356358401,20.670582928999046,0.0,117,24,23,24087.537109375,-0.006325500551611185,0.00044828896352555603,-0.0005384460091590881,0.0005384460091590881,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03265178361673782,0.03265178361673782,0.0001
0.61,0.30561,0.0139119513342,13.9119513342,-0.17610437330339224,1254.24822199,79.28881593045129,79.28881593045129,-1174.9594060595487,2000000.0,250.0,121,97,95,56437.59375,-0.011749577453868308,0.0009744814841496988,79.28881593045129,0.0,121,97,95,56437.59375,-0.011749577453868308,0.0009744814841496988,20.674114355527497,0.0,121,24,23,24087.6953125,-0.006326189264655113,0.0004480458883335814,-0.0005228450172580779,0.0005228450172580779,0.0,0.0,0.0,0.0,0.0,0.0,0,0.032827258087337816,0.032827258087337816,0.0001
0.612,0.306612,0.0137345126407,13.7345126407,-0.1780767966566863,1231.3111748,75.36696087392569,75.36696087392569,-1155.944213926074,2000000.0,250.0,120,94,94,15873.4755859375,-0.011518520927739237,-1.5754581022681124e-05,75.36696087392569,0.0,120,94,94,15873.4755859375,-0.011518520927739237,-1.5754581022681124e-05,20.677464579440553,0.0,120,26,25,24016.4140625,-0.0063268463127315044,0.0004478143382584676,-0.0005049585597589612,0.0005049585597589612,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03300469678083781,0.03300469678083781,0.0001
0.614,0.307614,0.0135550854337,13.555085433699999,-0.18008626951097817,1208.65608559,71.53197841186905,71.53197841186905,-1137.124107178131,2000000.0,250.0,116,92,91,35105.61328125,-0.011332878120292517,0.00010507710921463936,71.53197841186905,0.0,116,92,91,35105.61328125,-0.011332878120292517,0.00010507710921463936,20.680661485120066,0.0,116,24,23,24087.98828125,-0.006327471463009715,0.00044759422598872334,-0.0004842357593588531,0.0004842357593588531,0.0,0.0,0.0,0.0,0.0,0.0,0,0.033184123987837814,0.033184123987837814,0.0001
0.616,0.308616,0.0133736197566,13.3736197566,-0.18215513842315278,1186.34909161,67.79105095195713,67.79105095195713,-1118.5580406580427,2000000.0,250.0,121,96,95,34642.46875,-0.011199738201053501,0.00019914193445754597,67.79105095195713,0.0,121,96,95,34642.46875,-0.011199738201053501,0.00019914193445754597,20.683744918300786,0.0,121,25,24,24024.5234375,-0.006328072398900986,0.0004473828012123704,-0.0004596071667037904,0.0004596071667037904,0.0,0.0,0.0,0.0,0.0,0.0,0,0.033365589664937814,0.033365589664937814,0.0001
0.618,0.309618,0.0131900465363,13.190046536299999,-0.18431317614770304,1164.36209977,64.13325925105617,64.13325925105617,-1100.2288405189438,2000000.0,250.0,118,92,91,34244.99609375,-0.011296185091144021,0.00027380653678665823,64.13325925105617,0.0,118,92,91,34244.99609375,-0.011296185091144021,0.00027380653678665823,20.686631460426035,0.0,118,26,25,24016.841796875,-0.006328632822260261,0.00044718543358612806,-0.00043710682075470686,0.00043710682075470686,0.0,0.0,0.0,0.0,0.0,0.0,0,0.033549162885237814,0.033549162885237814,0.0001
0.62,0.31062,0.0130042561516,13.0042561516,-0.18660423827345252,1142.47738221,60.60402627964029,60.60402627964029,-1081.8733559303598,2000000.0,250.0,120,94,93,33613.109375,-0.011091352502427702,0.0003366039394656836,60.60402627964029,0.0,120,94,93,33613.109375,-0.011091352502427702,0.0003366039394656836,20.68934388134221,0.0,120,26,25,24016.966796875,-0.006329163210466504,0.00044699828140437603,-0.00042406487045809627,0.00042406487045809627,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03373495326993781,0.03373495326993781,0.0001
0.622,0.311622,0.0128160916428,12.8160916428,-0.1890522552395213,1120.6376868,57.2317935701036,57.2317935701036,-1063.4058932298965,2000000.0,250.0,117,91,89,52702.08984375,-0.010924270005434483,9.140911004729135e-05,57.2317935701036,0.0,117,91,89,52702.08984375,-0.010924270005434483,9.140911004729135e-05,20.69198361447785,0.0,117,26,25,24017.1015625,-0.0063296782318502665,0.0004468174884095788,-0.0004061987856402993,0.0004061987856402993,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03392311777873781,0.03392311777873781,0.0001
0.624,0.312624,0.0126253954321,12.6253954321,-0.19163227325349208,1098.95384889,54.07055613866823,54.07055613866823,-1044.8832927513317,2000000.0,250.0,117,91,90,31516.95703125,-0.01075451766648669,0.00017905331125403837,54.07055613866823,0.0,117,91,90,31516.95703125,-0.01075451766648669,0.00017905331125403837,20.694441151710855,0.0,117,26,25,24017.20703125,-0.00633016019128263,0.0004466476966626942,-0.00038748839870095253,0.00038748839870095253,0.0,0.0,0.0,0.0,0.0,0.0,0,0.034113813989437816,0.034113813989437816,0.0001
0.626,0.313626,0.0124320605672,12.4320605672,-0.19430200279441046,1077.35819667,51.072428118074264,51.072428118074264,-1026.285768551926,2000000.0,250.0,112,86,86,11097.1533203125,-0.010601884430699354,-2.942280076262925e-05,51.072428118074264,0.0,112,86,86,11097.1533203125,-0.010601884430699354,-2.942280076262925e-05,20.6967555273342,0.0,112,26,25,24017.32421875,-0.0063306107185781,0.00044648956099990755,-0.00036790690501220524,0.00036790690501220524,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03430714885433782,0.03430714885433782,0.0001
0.628,0.314628,0.0122360142185,12.2360142185,-0.1970466090818359,1055.71656993,48.26068759667026,48.26068759667026,-1007.4558823333299,2000000.0,250.0,111,85,82,70449.4453125,-0.010480303372984568,0.00014637657247761234,48.26068759667026,0.0,111,85,82,70449.4453125,-0.010480303372984568,0.00014637657247761234,20.69897901449641,0.0,111,26,25,24017.419921875,-0.006331045646220446,0.000446335892775096,-0.0003555730218067765,0.0003555730218067765,0.0,0.0,0.0,0.0,0.0,0.0,0,0.034503195203037816,0.034503195203037816,0.0001
0.63,0.31563,0.0120371791626,12.0371791626,-0.19985716551896093,1033.97337656,45.60842725598749,45.60842725598749,-988.3649493040124,2000000.0,250.0,106,80,79,29987.921875,-0.010314352020911174,0.00032017207662584507,45.60842725598749,0.0,106,80,79,29987.921875,-0.010314352020911174,0.00032017207662584507,20.701081560023006,0.0,106,26,25,24017.513671875,-0.006331456592306495,0.0004461912321858108,-0.0003436616971157491,0.0003436616971157491,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03470203025893782,0.03470203025893782,0.0001
0.632,0.316632,0.0118355004588,11.8355004588,-0.2026878723552894,1012.11010324,43.10938777358954,43.10938777358954,-969.0007154664104,2000000.0,250.0,103,77,76,29569.970703125,-0.010192716291075255,3.0088497571273843e-06,43.10938777358954,0.0,103,77,76,29569.970703125,-0.010192716291075255,3.0088497571273843e-06,20.70308857953707,0.0,103,26,25,24017.623046875,-0.006331844720989466,0.0004460542695596814,-0.00033119568252004683,0.00033119568252004683,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03490370896273781,0.03490370896273781,0.0001
0.634,0.317634,0.0116309926664,11.6309926664,-0.20547541796407653,990.144187462,40.756667541619635,40.756667541619635,-949.3875199203803,2000000.0,250.0,102,78,76,49098.9375,-0.010164136242796292,0.0004275741925790352,40.756667541619635,0.0,102,78,76,49098.9375,-0.010164136242796292,0.0004275741925790352,20.70500142954756,0.0,102,24,23,24089.08984375,-0.006332217250019312,0.00044592341873794794,-0.0003154193691443652,0.0003154193691443652,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03510821675513782,0.03510821675513782,0.0001
0.636,0.318636,0.0114237277212,11.4237277212,-0.20818244985030265,968.14189296,38.52166138150357,38.52166138150357,-929.6202315784964,2000000.0,250.0,101,77,74,68618.0625,-0.010018008599443195,0.0009501323529182981,38.52166138150357,0.0,101,77,74,68618.0625,-0.010018008599443195,0.0009501323529182981,20.706802632224747,0.0,101,24,23,24089.169921875,-0.006332570919767022,0.00044579921814147383,-0.0002977032563649118,0.0002977032563649118,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03531548170033781,0.03531548170033781,0.0001
0.638,0.319638,0.0112137950369,11.2137950369,-0.2107921775948105,946.161534935,36.374582779756494,36.374582779756494,-909.7869521552435,2000000.0,250.0,100,76,76,8288.0888671875,-0.009756337208850135,-4.228628309549398e-05,36.374582779756494,0.0,100,76,76,8288.0888671875,-0.009756337208850135,-4.228628309549398e-05,20.708422488778247,0.0,100,24,23,24089.240234375,-0.0063328868709504604,0.0004456886672414839,-0.0002765927347354591,0.0002765927347354591,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03552541438463781,0.03552541438463781,0.0001
0.64,0.32064,0.0110013001973,11.001300197299999,-0.21328038752494916,924.162718908,34.3229465410355,34.3229465410355,-889.8397723669644,2000000.0,250.0,101,75,73,47941.7421875,-0.009570599200713119,0.0007201541473095818,34.3229465410355,0.0,101,75,73,47941.7421875,-0.009570599200713119,0.0007201541473095818,20.709967046542605,0.0,101,26,25,24017.943359375,-0.006333186291158199,0.00044558376248460263,-0.0002605485497042537,0.0002605485497042537,0.0,0.0,0.0,0.0,0.0,0.0,0,0.035737909224237814,0.035737909224237814,0.0001
0.642,0.321642,0.0107863811403,10.7863811403,-0.21562059545908063,902.158491932,32.35223923416808,32.35223923416808,-869.8062526978318,2000000.0,250.0,96,70,69,27405.333984375,-0.009518823144258962,0.0007487510538428527,32.35223923416808,0.0,96,70,69,27405.333984375,-0.009518823144258962,0.0007487510538428527,20.711336300385348,0.0,96,26,25,24018.0,-0.006333454977720976,0.00044548937876243144,-0.00024407530145253986,0.00024407530145253986,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03595282828123782,0.03595282828123782,0.0001
0.644,0.322644,0.010569196524,10.569196524,-0.21779499331337338,880.234745689,30.461417350945037,30.461417350945037,-849.773328338055,2000000.0,250.0,96,71,70,27056.0,-0.009196002860976854,0.0009134239337864891,30.461417350945037,0.0,96,71,70,27056.0,-0.009196002860976854,0.0009134239337864891,20.71262545268474,0.0,96,25,24,24025.87890625,-0.006333708064630628,0.00044540099042933434,-0.0002303115325048566,0.0002303115325048566,0.0,0.0,0.0,0.0,0.0,0.0,0,0.036170012897537816,0.036170012897537816,0.0001
0.646,0.323646,0.0103499199737,10.3499199737,-0.2197865464071853,858.482238888,28.651311984032944,28.651311984032944,-829.830926903967,2000000.0,250.0,94,68,66,47021.1484375,-0.009007101530951592,0.000900152404442911,28.651311984032944,0.0,94,68,66,47021.1484375,-0.009007101530951592,0.000900152404442911,20.713814589623485,0.0,94,26,25,24018.12109375,-0.006333936238661408,0.00044532096944749355,-0.00021376769291236997,0.00021376769291236997,0.0,0.0,0.0,0.0,0.0,0.0,0,0.036389289447837814,0.036389289447837814,0.0001
0.648,0.324648,0.010128744285,10.128744285,-0.22158442136726464,836.852327131,26.930910201809773,26.930910201809773,-809.9214169291903,2000000.0,250.0,91,66,64,46549.32421875,-0.00881651080529768,0.0005661075946759853,26.930910201809773,0.0,91,66,64,46549.32421875,-0.00881651080529768,0.0005661075946759853,20.714879732522412,0.0,91,25,24,24025.982421875,-0.006334148813039064,0.00044524633267428726,-0.00019902385247405618,0.00019902385247405618,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03661046513653782,0.03661046513653782,0.0001
0.65,0.32565,0.00990586479328,9.90586479328,-0.2232074121656682,815.309511612,25.256663085024627,25.256663085024627,-790.0528485269754,2000000.0,250.0,93,68,66,46386.3828125,-0.008618579359243348,0.0009009062377489108,25.256663085024627,0.0,93,68,66,46386.3828125,-0.008618579359243348,0.0009009062377489108,20.7158685231164,0.0,93,25,24,24026.03125,-0.00633433903567493,0.0004451798740774393,-0.0001879549236036837,0.0001879549236036837,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03683334462825782,0.03683334462825782,0.0001
0.652,0.326652,0.00968143663102,9.68143663102,-0.22470218420159593,793.93894188,23.639130490918646,23.639130490918646,-770.2998113890814,2000000.0,250.0,91,65,62,66009.921875,-0.008413913480207105,0.000953787312060056,23.639130490918646,0.0,91,65,62,66009.921875,-0.008413913480207105,0.000953787312060056,20.71680538956331,0.0,91,26,25,24018.263671875,-0.006334520177915692,0.00044511654414236546,-0.0001769381924532354,0.0001769381924532354,0.0,0.0,0.0,0.0,0.0,0.0,0,0.037057772790517814,0.037057772790517814,0.0001
0.654,0.327654,0.00945556161614,9.455561616139999,-0.2260981700399194,772.698424813,22.090006611423355,22.090006611423355,-750.6084182015766,2000000.0,250.0,88,63,62,25680.64453125,-0.008239296256188699,0.0004196971788247329,22.090006611423355,0.0,88,63,62,25680.64453125,-0.008239296256188699,0.0004196971788247329,20.71764829705341,0.0,88,25,24,24026.11328125,-0.00633468572050333,0.00044505897676572204,-0.00016253188368864357,0.00016253188368864357,0.0,0.0,0.0,0.0,0.0,0.0,0,0.037283647805397814,0.037283647805397814,0.0001
