phase,time_s,displacement_m,displacement_mm,force_n,position_mm_raw,force_n_raw,velocity_m_s,cycle_energy_j
5.220000000000000195e-01,2.610000000000001208e-01,1.632813585954149410e-02,1.632813585954149360e+01,5.873686101866637728e+02,-3.438987595705241596e+00,-5.873686101866637728e+02,4.392400726934804212e-01,4.216021312048583880e+00
5.240000000000000213e-01,2.620000000000001217e-01,1.676443063699437075e-02,1.676443063699436919e+01,6.127478285553269188e+02,-3.875282373158116300e+00,-6.127478285553269188e+02,4.328841645977714592e-01,4.477823591840628836e+00
5.260000000000000231e-01,2.630000000000001226e-01,1.719390418873703585e-02,1.719390418873703652e+01,6.391923317286439215e+02,-4.304755924900783626e+00,-6.391923317286439215e+02,4.255477895380028741e-01,4.746661190164211952e+00
5.280000000000000249e-01,2.640000000000001235e-01,1.761552621607037974e-02,1.761552621607037850e+01,6.668479312219157009e+02,-4.726377952234129154e+00,-6.668479312219157009e+02,4.171642738036034359e-01,5.021988872825499328e+00
5.300000000000000266e-01,2.650000000000001243e-01,1.802823273634424420e-02,1.802823273634424339e+01,6.952272838463866265e+02,-5.139084472507991386e+00,-6.952272838463866265e+02,4.077179831197774718e-01,5.303057555326489592e+00
5.320000000000000284e-01,2.660000000000001252e-01,1.843096218230993316e-02,1.843096218230993344e+01,7.243311887547504284e+02,-5.541813918473683209e+00,-7.243311887547504284e+02,3.972170824540484091e-01,5.588906583186983745e+00
5.340000000000000302e-01,2.670000000000001261e-01,1.882266690125234190e-02,1.882266690125234021e+01,7.543702042718441589e+02,-5.933518637416087316e+00,-7.543702042718441589e+02,3.856667754457951958e-01,5.878513772476233967e+00
5.360000000000000320e-01,2.680000000000001270e-01,1.920229573320152497e-02,1.920229573320152383e+01,7.856596265614789445e+02,-6.313147469365274489e+00,-7.856596265614789445e+02,3.730387332043303417e-01,6.170833666726716515e+00
5.380000000000000338e-01,2.690000000000001279e-01,1.956874436766100483e-02,1.956874436766100445e+01,8.179255106883771305e+02,-6.679596103824755104e+00,-8.179255106883771305e+02,3.592829213144081990e-01,6.464649500247141134e+00
5.400000000000000355e-01,2.700000000000001288e-01,1.992086157583034325e-02,1.992086157583034378e+01,8.505431424352764225e+02,-7.031713311994090887e+00,-8.505431424352764225e+02,3.443780545925640979e-01,6.758397801811976358e+00
5.420000000000000373e-01,2.710000000000001297e-01,2.025750047684613322e-02,2.025750047684613264e+01,8.830841187092189557e+02,-7.368352213009883300e+00,-8.830841187092189557e+02,3.283762770395046715e-01,7.050201029935485586e+00
5.440000000000000391e-01,2.720000000000001306e-01,2.057761412990935165e-02,2.057761412990935312e+01,9.154639835311868410e+02,-7.688465866073098454e+00,-9.154639835311868410e+02,3.113506344451035801e-01,7.338070966640599657e+00
5.460000000000000409e-01,2.730000000000001315e-01,2.088020174573633828e-02,2.088020174573633980e+01,9.478900638198917932e+02,-7.991053481900083355e+00,-9.478900638198917932e+02,2.932825585410796521e-01,7.619984933394549742e+00
5.480000000000000426e-01,2.740000000000001323e-01,2.116417924699151229e-02,2.116417924699151243e+01,9.801746060563891660e+02,-8.275030983155261310e+00,-9.801746060563891660e+02,2.740930209079106561e-01,7.893748464943859844e+00
5.500000000000000444e-01,2.750000000000001332e-01,2.142838778755216250e-02,2.142838778755216111e+01,1.012063286783782701e+03,-8.539239523715908220e+00,-1.012063286783782701e+03,2.537694032608275307e-01,8.156931621391020570e+00
5.520000000000000462e-01,2.760000000000001341e-01,2.167171805351316913e-02,2.167171805351316749e+01,1.043074344456348399e+03,-8.782569789676914596e+00,-1.043074344456348399e+03,2.323635536543342539e-01,8.406970223344973903e+00
5.540000000000000480e-01,2.770000000000001350e-01,2.189311489486082951e-02,2.189311489486082962e+01,1.072661604928864563e+03,-9.003966631024578504e+00,-1.072661604928864563e+03,2.098778596262569351e-01,8.641178851882511225e+00
5.560000000000000497e-01,2.780000000000001359e-01,2.209147377276568167e-02,2.209147377276568136e+01,1.100539415885433755e+03,-9.202325508929428466e+00,-1.100539415885433755e+03,1.862815517573519486e-01,8.856715700562336480e+00
5.580000000000000515e-01,2.790000000000001368e-01,2.226567799837553610e-02,2.226567799837553707e+01,1.126308724482948946e+03,-9.376529734539284178e+00,-1.126308724482948946e+03,1.616279612081470418e-01,9.050678861447991608e+00
5.600000000000000533e-01,2.800000000000001377e-01,2.241472969518197578e-02,2.241472969518197544e+01,1.149126737152889746e+03,-9.525581431345724326e+00,-1.149126737152889746e+03,1.360804766691483536e-01,9.220257607180309734e+00
5.620000000000000551e-01,2.810000000000001386e-01,2.253783895171383028e-02,2.253783895171383023e+01,1.168263081714160762e+03,-9.648690687877579109e+00,-1.168263081714160762e+03,1.098089524435259534e-01,9.362903676604091174e+00
5.640000000000000568e-01,2.820000000000001394e-01,2.263434760006902829e-02,2.263434760006902735e+01,1.183274453960362507e+03,-9.745199336232776233e+00,-1.183274453960362507e+03,8.292926203527350992e-02,9.476375538515116048e+00
5.660000000000000586e-01,2.830000000000001403e-01,2.270369747578437902e-02,2.270369747578438080e+01,1.193906496378731163e+03,-9.814549211948126128e+00,-1.193906496378731163e+03,5.557820374281163822e-02,9.558804144971894345e+00
5.680000000000000604e-01,2.840000000000001412e-01,2.274550400755465107e-02,2.274550400755465063e+01,1.199701033674560222e+03,-9.856355743718399509e+00,-1.199701033674560222e+03,2.796073919435038135e-02,9.608838360527453659e+00
5.700000000000000622e-01,2.850000000000001421e-01,2.275961895417307965e-02,2.275961895417307801e+01,1.200031539976659587e+03,-9.870470690336826891e+00,-1.200031539976659587e+03,3.472633753816012359e-04,9.625774409688233391e+00
5.720000000000000639e-01,2.860000000000001430e-01,2.274619853430541461e-02,2.274619853430541383e+01,1.194840101181197952e+03,-9.857050270469162712e+00,-1.194840101181197952e+03,-2.698611825707608602e-02,9.609704324998716629e+00
5.740000000000000657e-01,2.870000000000001439e-01,2.270564671765892828e-02,2.270564671765892939e+01,1.184700815783846565e+03,-9.816498453822678272e+00,-1.184700815783846565e+03,-5.385150759459556014e-02,9.561456984469762332e+00
5.760000000000000675e-01,2.880000000000001448e-01,2.263849551911622376e-02,2.263849551911622271e+01,1.169913637785444735e+03,-9.749347255279971591e+00,-1.169913637785444735e+03,-8.013279487001412349e-02,9.482399408093588278e+00
5.779999999999999583e-01,2.890000000000000902e-01,2.254538112791890092e-02,2.254538112791890114e+01,1.150617892580047283e+03,-9.656232864082650025e+00,-1.150617892580047283e+03,-1.057003742181308326e-01,9.374361976907657379e+00
5.799999999999999600e-01,2.900000000000000910e-01,2.242709477067996934e-02,2.242709477067996815e+01,1.127250786080972148e+03,-9.537946506843717032e+00,-1.127250786080972148e+03,-1.303985093121422523e-01,9.239641584968840249e+00
5.819999999999999618e-01,2.910000000000000919e-01,2.228458410929461467e-02,2.228458410929461309e+01,1.100690766046663612e+03,-9.395435845458361968e+00,-1.100690766046663612e+03,-1.540989032883608445e-01,9.080888875371735836e+00
5.839999999999999636e-01,2.920000000000000928e-01,2.211889696410324763e-02,2.211889696410324646e+01,1.071834950647869846e+03,-9.229748700266995343e+00,-1.071834950647869846e+03,-1.767243897220609483e-01,8.900909084352626621e+00
5.859999999999999654e-01,2.930000000000000937e-01,2.193113532985049158e-02,2.193113532985049119e+01,1.041008048237815728e+03,-9.041987066014240071e+00,-1.041008048237815728e+03,-1.982077979178260563e-01,8.702553657349358929e+00
5.879999999999999671e-01,2.940000000000000946e-01,2.172248136826759532e-02,2.172248136826759435e+01,1.007948608192984466e+03,-8.833333104431343230e+00,-1.007948608192984466e+03,-2.184690358439986824e-01,8.488792196257207934e+00
5.899999999999999689e-01,2.950000000000000955e-01,2.149419725816249446e-02,2.149419725816249382e+01,9.735054171067537254e+02,-8.605048994326242706e+00,-9.735054171067537254e+02,-2.374613910261054173e-01,8.262624948189060348e+00
5.919999999999999707e-01,2.960000000000000964e-01,2.124755858621538498e-02,2.124755858621538351e+01,9.386256405889233747e+02,-8.358410322379130619e+00,-9.386256405889233747e+02,-2.551595570844096272e-01,8.026822187741370129e+00
5.939999999999999725e-01,2.970000000000000973e-01,2.098387814399367557e-02,2.098387814399367457e+01,9.035724192056978836e+02,-8.094729880157423452e+00,-9.035724192056978836e+02,-2.715010209904153982e-01,7.783946376058612060e+00
5.959999999999999742e-01,2.980000000000000981e-01,2.070455654423455222e-02,2.070455654423455272e+01,8.686216492918313179e+02,-7.815408280398301599e+00,-8.686216492918313179e+02,-2.864362820003822918e-01,7.536440339546096823e+00
5.979999999999999760e-01,2.990000000000000990e-01,2.041100557999291076e-02,2.041100557999290999e+01,8.342919219068641041e+02,-7.521857316156658868e+00,-8.342919219068641041e+02,-2.999972662365024689e-01,7.286494384856702311e+00
5.999999999999999778e-01,3.000000000000000999e-01,2.010456201176154603e-02,2.010456201176154778e+01,8.006520664506060712e+02,-7.215413747925294885e+00,-8.006520664506060712e+02,-3.122540534238495979e-01,7.035985353843399182e+00
6.019999999999999796e-01,3.010000000000001008e-01,1.978649747314521062e-02,1.978649747314521079e+01,7.678017738051980814e+02,-6.897349209308957896e+00,-7.678017738051980814e+02,-3.232424058736640404e-01,6.786550582779614871e+00
6.039999999999999813e-01,3.020000000000001017e-01,1.945807720001421770e-02,1.945807720001421615e+01,7.356859954780718454e+02,-6.568928936177965916e+00,-7.356859954780718454e+02,-3.329507530059583331e-01,6.539662651202213794e+00
6.059999999999999831e-01,3.030000000000001026e-01,1.912059596713329077e-02,1.912059596713329057e+01,7.044977621481440337e+02,-6.231447703297039453e+00,-7.044977621481440337e+02,-3.413946132168312886e-01,6.296645155098385516e+00
6.079999999999999849e-01,3.040000000000001035e-01,1.877528797358055460e-02,1.877528797358055357e+01,6.744731007686590374e+02,-5.886139709744304227e+00,-6.744731007686590374e+02,-3.486397145444151136e-01,6.058560321420623396e+00
6.099999999999999867e-01,3.050000000000001044e-01,1.842331653804446176e-02,1.842331653804446034e+01,6.459788964152921835e+02,-5.534168274208207450e+00,-6.459788964152921835e+02,-3.547219322639083572e-01,5.826179626244229581e+00
6.119999999999999885e-01,3.060000000000001052e-01,1.806584410905273663e-02,1.806584410905273685e+01,6.192097898399824771e+02,-5.176695845216486624e+00,-6.192097898399824771e+02,-3.596596799485318741e-01,5.600044588476617236e+00
6.139999999999999902e-01,3.070000000000001061e-01,1.770399717814739524e-02,1.770399717814739660e+01,5.939697062971215473e+02,-4.814848914311145478e+00,-5.939697062971215473e+02,-3.635480462951203862e-01,5.380551950604337108e+00
6.159999999999999920e-01,3.080000000000001070e-01,1.733874801646249561e-02,1.733874801646249608e+01,5.697671953715851032e+02,-4.449599752626245852e+00,-5.697671953715851032e+02,-3.665422113271183946e-01,5.168024983499218905e+00
6.179999999999999938e-01,3.090000000000001079e-01,1.697091275549315881e-02,1.697091275549315981e+01,5.462617529385279340e+02,-4.081764491656906912e+00,-5.462617529385279340e+02,-3.687771757671463035e-01,4.962767572977346830e+00
6.199999999999999956e-01,3.100000000000001088e-01,1.660119366492820298e-02,1.660119366492820348e+01,5.239777764406105689e+02,-3.712045401091954133e+00,-5.239777764406105689e+02,-3.703043795797089643e-01,4.764923569037483375e+00
6.219999999999999973e-01,3.110000000000001097e-01,1.623030399633373921e-02,1.623030399633373833e+01,5.030012674092738507e+02,-3.341155732497486319e+00,-5.030012674092738507e+02,-3.711608917133180086e-01,4.574475608823691530e+00
6.239999999999999991e-01,3.120000000000001106e-01,1.585887188150156626e-02,1.585887188150156568e+01,4.823518580362514285e+02,-2.969723617665316340e+00,-4.823518580362514285e+02,-3.715048082830278986e-01,4.391479715422496710e+00
