phase,time_s,displacement_m,displacement_mm,force_n,position_mm_raw,force_n_raw,velocity_m_s,cycle_energy_j
0.324,0.162324,4.22740830987e-06,0.00422740830987,25.8293405114,-1.34204623332,-25.8293405114,0.000892442552198,-0.00695779641078
0.326,0.163326,3.33525871418e-06,0.00333525871418,25.7672955919,-1.34115408373,-25.7672955919,0.000891791538288,-0.00698081050945
0.328,0.164328,2.46101086679e-06,0.00246101086679,25.6786156331,-1.34027983588,-25.6786156331,0.000885797605296,-0.00700329980528
0.33,0.16533,1.63525902252e-06,0.00163525902252,25.5399697197,-1.33945408404,-25.5399697197,0.000863277540545,-0.00702445048231
0.332,0.166332,9.05937527355e-07,0.000905937527355,25.3392919704,-1.33872476254,-25.3392919704,0.000809595553809,-0.00704301077443
0.334,0.167334,3.37720693085e-07,0.000337720693085,25.0943085545,-1.33815654571,-25.0943085545,0.000708208772525,-0.00705735065064
0.336,0.168336,1.05271984989e-08,1.05271984989e-05,24.8599423742,-1.33782935221,-24.8599423742,0.000542680717121,-0.00706553787332
0.338,0.169338,0,0,24.7607031543,-1.33781882501,-24.7607031543,0.000303208398333,-0.00706580482887
0.34,0.17034,3.43721877559e-07,0.000343721877559,24.797127852,-1.33816254689,-24.797127852,-1.61088130251e-06,-0.0070572868933
0.342,0.171342,1.06507515369e-06,0.00106507515369,24.669868416,-1.33888390017,-24.669868416,-0.000350995432386,-0.00703946375217
0.344,0.172344,2.26504010983e-06,0.00226504010983,24.1803068385,-1.34008386512,-24.1803068385,-0.00075121483135,-0.0070102294593
0.346,0.173346,4.17324585548e-06,0.00417324585548,23.4306321166,-1.34199207087,-23.4306321166,-0.00126773291377,-0.00696495924841
0.348,0.174348,7.11483984466e-06,0.00711483984466,22.6836341535,-1.34493366486,-22.6836341535,-0.00200382801262,-0.00689734204883
0.35,0.17535,1.14497408717e-05,0.0114497408717,22.0391010006,-1.34926856589,-22.0391010006,-0.00304645762162,-0.00680064179982
0.352,0.176352,1.75412221465e-05,0.0175412221465,21.4436688208,-1.35536004716,-21.4436688208,-0.00443896033187,-0.00666847407422
0.354,0.177354,2.57530622871e-05,0.0257530622871,20.8940780424,-1.3635718873,-20.8940780424,-0.00619316829191,-0.0064949290624
0.356,0.178356,3.64395333363e-05,0.0364395333363,20.4512106498,-1.37425835835,-20.4512106498,-0.00830742983852,-0.00627427145436
0.358,0.179358,4.99448785934e-05,0.0499448785934,20.1770370183,-1.38776370361,-20.1770370183,-0.0107750774577,-0.00600009112162
0.36,0.18036,6.66179114625e-05,0.0666179114625,20.0906924431,-1.40443673648,-20.0906924431,-0.013590635714,-0.00566444299213
0.362,0.181362,8.68109309814e-05,0.0868109309814,20.1830602272,-1.42462975599,-20.1830602272,-0.016754000505,-0.00525770998149
